image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000194_00998_d_0000124,42,<50,1000,16,23,23,25,2,0,32,0,63,0,37,18,5,5,0,0
0000194_01192_d_0000125,23,<50,1000,8,9,12,12,3,0,24,0,50,0,18,5,5,4,0,0
0000196_04512_d_0000144,69,50-100,1000,19,25,26,26,1,0,39,0,103,0,62,20,7,5,0,0
0000199_01269_d_0000166,16,<50,157,10,10,10,10,0,0,15,0,20,0,7,2,8,7,1,1
0000213_02500_d_0000240,94,50-100,1000,32,42,43,46,4,0,50,0,132,0,85,34,9,8,0,0
0000213_02965_d_0000241,94,50-100,1000,39,46,48,52,6,0,70,0,168,0,62,20,29,23,3,3
0000213_03478_d_0000242,115,100-150,1000,70,79,80,81,2,0,100,0,187,0,70,36,40,38,5,5
0000213_03920_d_0000243,164,150-300,1000,62,87,91,94,7,0,115,0,228,0,98,34,60,47,6,6
0000213_04405_d_0000244,106,100-150,1000,51,55,58,62,7,0,80,0,191,0,62,17,38,32,6,6
0000213_04998_d_0000245,137,100-150,1000,55,65,71,77,12,0,108,0,261,0,94,31,38,29,5,5
0000213_05340_d_0000246,138,100-150,1000,70,79,86,89,10,0,115,0,213,0,95,39,40,37,3,3
0000213_05745_d_0000247,101,100-150,1000,59,72,79,79,7,0,89,0,166,0,55,32,43,38,3,2
0000215_00000_d_0000256,157,150-300,1000,47,60,62,66,6,0,90,0,197,0,132,37,24,22,1,1
0000215_00447_d_0000257,53,50-100,1000,45,47,47,47,0,0,62,0,85,0,17,11,35,35,1,1
0000215_00909_d_0000258,93,50-100,1000,58,62,66,66,4,0,83,0,137,0,54,29,37,31,2,2
0000215_01395_d_0000259,56,50-100,1000,48,50,50,52,2,0,67,0,107,0,23,18,27,26,6,6
0000215_01869_d_0000260,78,50-100,1000,49,52,55,56,4,0,66,0,152,0,50,26,24,22,4,4
0000215_02319_d_0000261,107,100-150,1000,46,50,56,60,10,0,56,0,141,0,73,22,32,26,2,2
0000215_02667_d_0000262,83,50-100,1000,48,54,59,60,6,0,89,0,178,0,48,23,35,31,0,0
0000215_02932_d_0000263,48,<50,995,33,36,38,38,2,0,46,0,66,0,18,12,27,21,3,3
0000215_03226_d_0000264,23,<50,570,20,21,21,21,0,0,27,0,39,0,12,11,10,9,1,1
0000216_00520_d_0000001,109,100-150,1000,57,66,67,67,1,0,84,0,132,0,78,39,31,27,0,0
0000220_01242_d_0000004,37,<50,732,18,24,24,24,0,0,27,0,43,0,25,15,10,7,2,2
0000223_01802_d_0000005,64,50-100,1000,36,40,42,43,3,0,45,0,85,0,41,20,23,20,0,0
0000237_00001_d_0000001,15,<50,672,7,8,8,8,0,0,7,0,7,0,13,6,2,2,0,0
0000242_00001_d_0000001,42,<50,1000,23,24,25,25,1,0,34,0,56,0,28,17,13,6,1,1
0000242_00500_d_0000002,53,50-100,1000,28,28,32,33,5,0,36,0,66,0,41,20,12,8,0,0
0000242_00627_d_0000003,45,<50,1000,23,23,24,25,2,0,39,0,59,0,38,17,6,5,1,1
0000242_00843_d_0000004,2,<50,34,2,2,2,2,0,0,2,0,4,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,615,7,9,9,9,0,0,9,0,16,0,5,2,5,5,3,2
0000242_01139_d_0000006,72,50-100,1000,28,34,36,39,5,0,50,0,129,0,65,28,7,6,0,0
0000242_01475_d_0000007,65,50-100,1000,44,49,49,49,0,0,62,0,99,0,45,29,18,18,2,2
0000242_01912_d_0000008,50,50-100,1000,25,28,28,28,0,0,27,0,52,0,49,27,1,1,0,0
0000242_02400_d_0000009,34,<50,611,29,29,29,29,0,0,39,0,58,0,29,24,5,5,0,0
0000242_02762_d_0000010,33,<50,649,24,24,24,24,0,0,33,0,43,0,24,15,9,9,0,0
0000242_03199_d_0000011,9,<50,250,7,7,7,7,0,0,5,0,10,0,6,5,3,2,0,0
0000242_03668_d_0000012,41,<50,1000,24,25,26,27,2,0,31,0,58,0,29,13,11,11,1,1
0000242_04116_d_0000013,8,<50,316,7,7,7,7,0,0,5,0,8,0,5,4,3,3,0,0
0000242_04600_d_0000014,29,<50,1000,23,24,26,26,2,1,34,0,53,0,14,9,15,15,0,0
0000242_05059_d_0000015,37,<50,1000,12,14,15,15,1,0,19,0,48,0,36,13,1,1,0,0
0000242_05570_d_0000016,32,<50,953,17,18,18,19,1,0,28,0,41,0,30,16,2,2,0,0
0000242_06010_d_0000017,41,<50,737,13,15,16,16,1,0,13,0,40,0,40,14,1,1,0,0
0000242_06452_d_0000018,12,<50,488,8,9,9,9,0,0,10,0,17,0,10,7,2,2,0,0
0000244_00001_d_0000001,46,<50,1000,29,30,30,31,1,0,35,0,63,0,39,23,7,7,0,0
0000244_00500_d_0000002,32,<50,1000,16,19,20,20,1,0,24,0,68,0,28,15,4,4,0,0
0000244_01000_d_0000003,122,100-150,1000,25,33,37,37,4,0,51,0,132,0,114,27,8,6,0,0
0000244_01500_d_0000004,96,50-100,1000,41,48,52,53,5,0,61,0,131,0,92,47,4,1,0,0
0000244_02000_d_0000005,129,100-150,1000,46,56,62,67,11,0,69,0,138,0,122,50,7,6,0,0
0000244_02500_d_0000006,113,100-150,1000,35,44,45,47,3,0,71,0,151,0,102,38,11,6,0,0
0000244_03000_d_0000007,44,<50,1000,22,24,25,25,1,0,30,0,74,0,39,19,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,39,51,56,59,8,0,58,0,144,0,129,43,17,8,0,0
0000244_04000_d_0000009,56,50-100,1000,24,27,31,32,5,0,80,0,183,0,41,17,13,9,2,1
0000244_04400_d_0000010,101,100-150,1000,48,60,62,66,6,0,78,0,143,0,78,42,22,18,1,0
0000244_04900_d_0000011,106,100-150,1000,68,80,83,85,5,0,96,0,164,0,73,48,33,32,0,0
0000244_05400_d_0000012,90,50-100,1000,50,58,61,63,5,0,72,0,140,0,78,47,12,11,0,0
0000244_05900_d_0000013,66,50-100,1000,34,35,37,38,3,0,45,0,91,0,65,34,1,1,0,0
0000244_06388_d_0000014,46,<50,1000,16,17,18,18,1,0,41,0,77,0,46,17,0,0,0,0
0000249_00001_d_0000001,80,50-100,1000,24,27,29,29,2,0,42,0,98,0,72,20,8,7,0,0
0000249_00235_d_0000002,85,50-100,1000,42,46,48,48,2,0,54,0,90,0,71,33,14,13,0,0
0000249_00603_d_0000003,48,<50,969,27,30,31,31,1,0,27,0,46,0,45,27,3,3,0,0
0000249_01100_d_0000004,27,<50,1000,18,19,19,19,0,0,27,0,56,0,23,15,4,4,0,0
0000249_01514_d_0000005,51,50-100,1000,35,38,39,39,1,0,46,0,79,0,36,23,15,15,0,0
0000249_01635_d_0000006,80,50-100,1000,31,33,34,36,3,0,41,0,78,0,71,25,9,8,0,0
0000249_02073_d_0000007,67,50-100,1000,21,22,25,26,4,1,35,0,70,0,61,18,6,4,0,0
0000249_02468_d_0000008,18,<50,1000,6,7,9,10,3,0,21,0,39,0,11,5,7,2,0,0
0000249_02900_d_0000009,101,100-150,1000,51,57,61,63,6,0,72,0,148,0,89,45,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,52,61,64,66,5,0,85,0,181,0,79,48,13,13,0,0
0000249_03900_d_0000011,85,50-100,1000,43,49,50,51,2,0,47,0,95,0,73,38,12,11,0,0
0000253_00001_d_0000001,106,100-150,1000,66,71,72,74,3,0,97,0,141,0,106,71,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,50,55,56,57,2,0,68,0,126,0,76,44,11,8,3,3
0000256_02173_d_0000030,47,<50,1000,24,25,26,28,3,0,27,0,62,0,28,16,16,6,3,3
0000263_02401_d_0000179,17,<50,210,14,16,16,16,0,0,15,0,21,0,6,5,6,6,5,5
0000269_00001_d_0000348,128,100-150,1000,56,62,62,62,0,0,77,0,135,0,106,41,21,20,1,1
0000269_00201_d_0000349,47,<50,1000,38,41,41,41,0,0,79,0,121,0,27,21,20,20,0,0
0000269_00601_d_0000351,93,50-100,1000,62,71,72,73,2,0,83,0,149,0,72,51,21,20,0,0
0000271_00001_d_0000374,58,50-100,1000,36,39,43,46,7,0,48,0,79,0,39,23,17,14,2,2
0000271_00201_d_0000375,75,50-100,1000,45,51,53,59,8,0,73,0,136,0,48,31,27,20,0,0
0000271_00401_d_0000376,25,<50,753,11,11,11,11,0,0,18,0,36,0,16,5,8,5,1,1
0000271_00601_d_0000377,79,50-100,1000,44,52,54,57,5,0,73,0,129,0,61,35,15,14,3,3
0000271_00801_d_0000378,63,50-100,1000,29,32,34,34,2,0,68,0,141,0,48,20,15,12,0,0
0000271_01201_d_0000379,59,50-100,1000,30,35,38,40,5,0,46,0,96,0,36,18,21,15,2,2
0000271_01401_d_0000380,55,50-100,1000,36,40,41,42,2,0,53,0,92,0,36,21,17,17,2,2
0000271_01601_d_0000381,48,<50,1000,29,32,33,34,2,0,38,0,61,0,34,20,13,11,1,1
0000271_02401_d_0000385,84,50-100,1000,38,45,50,51,6,0,40,0,95,0,58,24,25,20,1,1
0000271_02601_d_0000386,79,50-100,1000,46,47,50,51,4,0,62,0,111,0,51,22,23,20,5,5
0000271_03001_d_0000387,56,50-100,1000,30,38,40,42,4,0,54,0,86,0,44,28,10,8,2,2
0000271_03801_d_0000391,57,50-100,1000,35,40,41,41,1,0,49,0,89,0,41,24,16,16,0,0
0000271_04401_d_0000394,86,50-100,1000,44,52,58,60,8,0,64,0,110,0,60,34,24,17,2,1
0000271_04801_d_0000396,50,50-100,1000,29,33,33,33,0,0,44,0,74,0,33,18,17,15,0,0
0000271_05001_d_0000397,90,50-100,1000,34,41,42,46,5,0,55,0,112,0,78,34,11,7,1,0
0000271_05201_d_0000398,70,50-100,1000,42,48,51,52,4,0,71,0,121,0,44,27,24,19,2,2
0000271_05401_d_0000399,71,50-100,1000,41,42,44,45,3,0,63,0,102,0,50,23,17,15,4,4
0000271_05601_d_0000400,86,50-100,1000,48,55,58,59,4,0,73,0,137,0,67,38,17,15,2,2
0000271_05801_d_0000401,104,100-150,1000,65,71,73,75,4,0,99,0,139,0,64,43,36,25,4,3
0000271_06001_d_0000402,158,150-300,1000,84,106,111,113,7,0,126,0,208,0,106,57,46,43,6,6
0000271_06201_d_0000403,142,100-150,1000,77,99,106,108,9,0,128,0,208,0,87,53,53,44,2,2
0000271_06401_d_0000404,128,100-150,1000,75,83,87,93,10,0,110,0,175,0,74,40,51,40,3,3
0000271_06601_d_0000405,105,100-150,1000,83,86,87,90,4,0,109,0,155,0,42,25,59,57,4,4
0000271_06801_d_0000406,95,50-100,1000,64,70,71,71,1,0,87,0,130,0,45,22,46,44,4,4
0000271_07001_d_0000407,58,50-100,1000,31,34,34,35,1,0,47,0,95,0,42,18,11,11,5,5
0000271_07201_d_0000408,25,<50,945,17,17,18,18,1,0,19,0,46,0,22,14,2,2,1,1
0000271_07401_d_0000409,42,<50,777,29,31,31,31,0,0,32,0,48,0,17,8,22,20,3,3
0000273_05601_d_0000466,32,<50,1000,15,18,19,21,3,0,28,0,51,0,7,3,23,13,2,2
0000276_00001_d_0000507,55,50-100,918,29,32,32,32,0,0,41,0,65,0,43,21,11,10,1,1
0000276_00401_d_0000509,62,50-100,1000,28,31,33,33,2,0,37,0,66,0,50,19,12,12,0,0
0000276_00601_d_0000510,37,<50,988,22,25,25,25,0,0,24,0,45,0,28,16,8,8,1,1
