image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000276_03801_d_0000526,64,50-100,1000,41,51,56,58,7,1,35,0,69,0,42,30,21,20,1,1
0000276_04001_d_0000527,54,50-100,1000,36,42,46,49,7,0,33,0,76,0,40,31,13,11,1,0
0000276_04201_d_0000528,59,50-100,818,57,58,58,58,0,0,64,0,89,0,26,25,28,28,5,5
0000276_04401_d_0000529,40,<50,532,40,40,40,40,0,0,46,0,54,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,237,9,9,9,9,0,0,6,0,17,0,8,7,1,1,1,1
0000276_04801_d_0000531,10,<50,134,10,10,10,10,0,0,9,0,15,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,333,7,7,7,7,0,0,7,0,14,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,69,6,6,6,6,0,0,7,0,9,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,252,5,5,5,5,0,0,6,0,9,0,10,5,0,0,0,0
0000276_05801_d_0000536,7,<50,256,6,6,6,6,0,0,1,0,9,0,7,6,0,0,0,0
0000276_06001_d_0000537,14,<50,158,9,9,9,9,0,0,8,0,12,0,12,7,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,54,63,70,73,10,0,73,0,251,0,65,44,19,18,1,1
0000277_00201_d_0000540,83,50-100,1000,62,76,78,81,5,0,72,0,147,0,51,45,30,29,2,2
