image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000289_06801_d_0000845,98,50-100,1000,52,61,62,63,2,0,68,0,152,0,78,41,20,20,0,0
0000289_07001_d_0000846,74,50-100,988,35,38,41,42,4,0,41,0,68,0,45,12,29,26,0,0
0000289_07201_d_0000847,40,<50,1000,23,24,27,29,5,0,37,0,61,0,18,4,22,20,0,0
0000290_04001_d_0000867,79,50-100,1000,52,57,58,59,2,0,70,0,109,0,47,30,32,27,0,0
0000291_00001_d_0000868,178,150-300,1000,40,55,62,63,8,0,78,0,178,0,155,36,23,19,0,0
0000291_00201_d_0000869,113,100-150,1000,42,49,56,60,11,0,73,0,182,0,89,30,24,19,0,0
0000291_00401_d_0000870,166,150-300,1000,43,55,65,71,16,0,95,0,228,0,139,36,27,19,0,0
0000291_00601_d_0000871,120,100-150,1000,56,63,69,72,9,0,85,0,197,0,63,18,53,42,4,3
0000291_01001_d_0000873,159,150-300,1000,46,59,67,72,13,0,87,0,217,0,122,29,36,29,1,1
0000291_01201_d_0000874,212,150-300,1000,66,87,100,105,18,0,131,0,258,0,135,33,76,54,1,0
0000291_01401_d_0000875,154,150-300,1000,52,63,71,75,12,0,98,0,204,0,114,35,39,27,1,1
0000291_01601_d_0000876,87,50-100,1000,36,43,47,49,6,0,58,0,139,0,37,15,43,21,7,7
0000291_01801_d_0000877,113,100-150,1000,63,74,74,77,3,0,132,0,248,0,50,22,56,46,7,6
0000291_02001_d_0000878,172,150-300,1000,67,81,94,98,17,0,122,0,259,0,87,26,81,51,4,4
0000291_02201_d_0000879,149,100-150,1000,59,69,76,83,14,0,116,0,216,0,77,23,70,44,2,2
0000291_02601_d_0000881,178,150-300,1000,63,85,94,101,16,0,131,0,298,0,109,43,68,41,1,1
0000291_03201_d_0000884,229,150-300,1000,65,92,107,110,18,0,145,0,340,1,170,47,58,44,1,1
0000291_03401_d_0000885,187,150-300,1000,60,88,99,108,20,0,114,0,236,0,109,39,71,42,7,7
0000291_03601_d_0000886,112,100-150,1000,33,45,56,60,15,0,112,0,259,0,49,15,58,26,5,4
0000291_03801_d_0000887,191,150-300,1000,43,59,71,79,20,0,97,0,214,0,124,31,66,27,1,1
0000291_04001_d_0000888,108,100-150,1000,60,71,75,78,7,0,108,0,229,0,44,16,61,52,3,3
0000291_04201_d_0000889,111,100-150,1000,44,50,57,61,11,0,101,0,198,0,47,12,60,35,4,3
0000291_04401_d_0000890,126,100-150,1000,65,79,88,91,12,0,103,0,213,0,53,25,70,52,3,2
0000291_05001_d_0000892,135,100-150,1000,62,73,79,87,14,0,103,0,211,0,72,24,61,47,2,2
0000291_05201_d_0000893,207,150-300,1000,81,115,123,135,20,0,156,0,392,1,143,65,62,48,2,2
0000293_03601_d_0000940,117,100-150,1000,53,59,59,59,0,0,85,0,165,0,94,39,23,20,0,0
0000295_00000_d_0000021,130,100-150,1000,40,48,49,50,2,0,71,0,121,0,116,35,13,12,1,1
0000295_00200_d_0000022,78,50-100,1000,52,55,57,58,3,0,89,0,168,0,53,30,23,23,2,2
0000295_00600_d_0000024,186,150-300,1000,57,68,72,73,5,0,111,0,270,0,166,49,18,17,2,2
0000295_00800_d_0000025,147,100-150,1000,48,57,59,62,5,0,111,0,261,0,121,34,23,20,3,3
0000295_01000_d_0000026,251,150-300,1000,50,62,69,74,12,0,90,0,203,0,226,40,23,21,2,1
0000295_01200_d_0000027,200,150-300,1000,53,71,75,79,8,0,119,0,283,0,182,55,18,16,0,0
0000295_01400_d_0000028,189,150-300,1000,53,74,83,86,12,0,141,0,293,0,172,58,17,16,0,0
0000295_01600_d_0000029,138,100-150,1000,61,79,82,85,6,0,165,0,360,1,105,50,32,28,1,1
0000295_01800_d_0000030,306,>=300,1000,66,95,107,112,17,0,164,0,394,1,269,63,37,32,0,0
0000295_02000_d_0000031,311,>=300,1000,83,118,136,140,22,0,179,0,433,1,261,78,50,40,0,0
0000295_02200_d_0000032,193,150-300,1000,69,101,110,117,16,0,238,0,612,1,134,55,58,45,1,1
0000295_02400_d_0000033,317,>=300,1000,68,117,134,149,32,1,228,0,561,1,280,90,35,25,2,2
0000295_02900_d_0000034,212,150-300,1000,70,93,102,107,14,0,167,0,280,0,172,57,36,32,4,4
0000296_00601_d_0000038,91,50-100,1000,43,49,54,54,5,0,69,0,145,0,56,15,27,26,8,8
0000296_01001_d_0000040,181,150-300,1000,73,93,96,101,8,0,128,0,253,0,128,44,46,42,7,7
0000300_03201_d_0000154,66,50-100,1000,40,45,46,48,3,0,54,0,108,0,40,22,25,22,1,1
0000301_00001_d_0000156,96,50-100,1000,36,50,54,56,6,0,59,0,125,0,65,27,26,18,5,5
