image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000249_03400_d_0000010,92,50-100,738,77,87,90,90,3,0,95,0,142,0,79,74,13,13,0,0
0000249_03900_d_0000011,85,50-100,602,61,72,73,73,1,0,54,0,84,0,73,61,12,11,0,0
0000253_00001_d_0000001,106,100-150,647,94,104,106,106,2,0,100,0,128,0,106,104,0,0,0,0
0000256_00715_d_0000019,90,50-100,758,73,76,76,76,0,0,80,0,112,0,76,62,11,11,3,3
0000256_02173_d_0000030,47,<50,565,40,45,46,46,1,0,38,0,64,0,28,26,16,16,3,3
0000263_02401_d_0000179,17,<50,68,17,17,17,17,0,0,19,0,26,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,508,80,92,96,96,4,0,90,0,107,0,106,71,21,20,1,1
0000269_00201_d_0000349,47,<50,559,45,47,47,47,0,0,83,0,115,0,27,27,20,20,0,0
0000269_00601_d_0000351,93,50-100,549,80,89,89,89,0,0,93,0,121,0,72,68,21,21,0,0
0000271_00001_d_0000374,58,50-100,321,51,55,55,55,0,0,58,0,71,0,39,36,17,17,2,2
0000271_00201_d_0000375,75,50-100,457,71,73,73,73,0,0,90,0,118,0,48,46,27,27,0,0
0000271_00401_d_0000376,25,<50,266,23,25,25,25,0,0,26,0,37,0,16,16,8,8,1,1
0000271_00601_d_0000377,79,50-100,513,67,74,75,75,1,0,78,0,116,0,61,56,15,15,3,3
0000271_00801_d_0000378,63,50-100,529,50,54,54,54,0,0,86,0,135,0,48,39,15,15,0,0
0000271_01201_d_0000379,59,50-100,475,52,54,55,55,1,0,59,0,83,0,36,32,21,20,2,2
0000271_01401_d_0000380,55,50-100,462,52,53,53,53,0,0,65,0,80,0,36,34,17,17,2,2
0000271_01601_d_0000381,48,<50,355,45,46,46,46,0,0,45,0,56,0,34,33,13,12,1,1
0000271_02401_d_0000385,84,50-100,483,61,75,77,77,2,1,55,0,91,0,58,50,25,24,1,1
0000271_02601_d_0000386,79,50-100,514,68,74,76,76,2,0,77,0,104,0,51,46,23,23,5,5
0000271_03001_d_0000387,56,50-100,331,52,54,54,54,0,0,64,0,74,0,44,42,10,10,2,2
0000271_03801_d_0000391,57,50-100,322,49,54,54,54,0,0,58,0,76,0,41,38,16,16,0,0
0000271_04401_d_0000394,86,50-100,482,71,82,83,83,1,0,76,0,104,0,60,56,24,24,2,2
0000271_04801_d_0000396,50,50-100,513,44,46,47,47,1,0,46,0,62,0,33,29,17,17,0,0
0000271_05001_d_0000397,90,50-100,535,68,84,84,84,0,0,65,0,91,0,78,72,11,11,1,1
0000271_05201_d_0000398,70,50-100,486,65,68,68,68,0,0,78,0,100,0,44,42,24,24,2,2
0000271_05401_d_0000399,71,50-100,394,61,68,68,68,0,0,63,0,86,0,50,48,17,16,4,4
0000271_05601_d_0000400,86,50-100,428,79,82,83,83,1,0,83,0,107,0,67,63,17,17,2,2
0000271_05801_d_0000401,104,100-150,542,90,99,100,100,1,0,103,0,136,0,64,62,36,33,4,4
0000271_06001_d_0000402,158,150-300,524,100,145,147,147,2,0,134,0,170,0,106,93,46,46,6,6
0000271_06201_d_0000403,142,100-150,575,99,137,138,138,1,0,133,0,175,0,87,82,53,53,2,2
0000271_06401_d_0000404,128,100-150,503,98,117,123,123,6,0,116,0,146,0,74,68,51,46,3,3
0000271_06601_d_0000405,105,100-150,458,94,104,104,104,0,0,110,0,145,0,42,41,59,59,4,4
0000271_06801_d_0000406,95,50-100,401,76,91,91,91,0,0,99,0,121,0,45,41,46,46,4,4
0000271_07001_d_0000407,58,50-100,405,52,56,56,56,0,0,56,0,70,0,42,40,11,11,5,5
0000271_07201_d_0000408,25,<50,293,23,24,24,24,0,0,23,0,41,0,22,21,2,2,1,1
0000271_07401_d_0000409,42,<50,295,38,40,40,40,0,0,37,0,41,0,17,15,22,22,3,3
0000273_05601_d_0000466,32,<50,597,30,32,32,32,0,0,37,0,57,0,7,7,23,23,2,2
0000276_00001_d_0000507,55,50-100,224,47,50,50,50,0,0,45,0,56,0,43,39,11,10,1,1
0000276_00401_d_0000509,62,50-100,263,46,50,50,50,0,0,39,0,63,0,50,38,12,12,0,0
0000276_00601_d_0000510,37,<50,269,31,32,32,32,0,0,27,0,42,0,28,23,8,8,1,1
0000276_01001_d_0000512,42,<50,335,37,39,39,39,0,0,36,0,51,0,30,28,12,11,0,0
0000276_01201_d_0000513,29,<50,352,25,27,27,27,0,0,29,0,45,0,20,18,9,9,0,0
0000276_01401_d_0000514,25,<50,248,21,22,22,22,0,0,17,0,21,0,18,15,5,5,2,2
0000276_01801_d_0000516,21,<50,341,17,17,17,17,0,0,14,0,24,0,19,15,1,1,1,1
0000276_02001_d_0000517,15,<50,275,14,14,14,14,0,0,14,0,17,0,15,14,0,0,0,0
0000276_02201_d_0000518,41,<50,306,36,37,37,37,0,0,27,0,39,0,29,25,11,11,1,1
0000276_02401_d_0000519,48,<50,352,35,38,39,39,1,0,30,0,45,0,40,31,7,6,1,1
0000276_02601_d_0000520,32,<50,371,30,30,31,31,1,0,31,0,44,0,26,25,6,5,0,0
0000276_02801_d_0000521,37,<50,417,32,34,34,34,0,0,38,0,53,0,32,29,3,3,2,2
0000276_03001_d_0000522,38,<50,447,35,36,37,37,1,0,37,0,62,0,30,28,8,8,0,0
0000276_03201_d_0000523,60,50-100,515,34,36,37,37,1,0,38,0,66,0,54,30,6,6,0,0
0000276_03401_d_0000524,61,50-100,528,46,50,51,51,1,0,47,0,75,0,54,44,6,6,1,0
0000276_03601_d_0000525,46,<50,484,40,42,42,42,0,0,52,0,81,0,35,32,11,10,0,0
0000276_03801_d_0000526,64,50-100,599,57,62,63,63,1,0,56,0,90,0,42,40,21,21,1,1
0000276_04001_d_0000527,54,50-100,510,42,46,47,47,1,0,52,0,75,0,40,35,13,11,1,0
0000276_04201_d_0000528,59,50-100,268,59,59,59,59,0,0,60,0,71,0,26,26,28,28,5,5
0000276_04401_d_0000529,40,<50,154,40,40,40,40,0,0,45,0,45,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,60,10,10,10,10,0,0,8,0,10,0,8,8,1,1,1,1
0000276_04801_d_0000531,10,<50,52,10,10,10,10,0,0,10,0,10,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,122,7,7,7,7,0,0,9,0,13,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,49,6,6,6,6,0,0,6,0,8,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,148,7,7,7,7,0,0,8,0,14,0,10,7,0,0,0,0
0000276_05801_d_0000536,7,<50,133,7,7,7,7,0,0,6,0,14,0,7,7,0,0,0,0
0000276_06001_d_0000537,14,<50,109,10,10,10,10,0,0,7,0,8,0,12,8,2,2,0,0
0000277_00001_d_0000539,85,50-100,815,61,67,67,68,1,0,114,0,219,0,65,47,19,19,1,1
0000277_00201_d_0000540,83,50-100,788,71,79,80,80,1,0,88,0,136,0,51,47,30,30,2,2
0000277_00401_d_0000541,117,100-150,676,75,89,97,98,9,1,70,0,130,0,93,68,24,21,0,0
0000277_01401_d_0000546,78,50-100,767,67,73,74,74,1,0,81,0,134,0,42,37,34,34,2,2
0000277_01601_d_0000547,78,50-100,674,67,70,72,72,2,1,76,0,125,0,45,37,32,32,1,1
0000277_01801_d_0000548,101,100-150,648,75,91,93,93,2,0,81,0,130,0,62,52,37,37,2,2
0000277_02001_d_0000549,83,50-100,491,69,80,80,80,0,0,75,0,101,0,36,33,40,40,7,7
0000277_02201_d_0000550,68,50-100,496,61,64,64,64,0,0,78,0,106,0,33,29,32,32,3,3
