image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000086_01443_d_0000004,107,100-150,464,81,100,103,103,3,0,113,0,148,0,96,89,11,11,0,0
0000086_01954_d_0000005,173,150-300,474,94,137,138,138,1,0,107,0,133,0,163,127,10,10,0,0
0000103_00180_d_0000026,1,<50,52,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1
0000103_00502_d_0000027,3,<50,17,3,3,3,3,0,0,3,0,3,0,0,0,0,0,3,3
0000103_01734_d_0000028,4,<50,20,4,4,4,4,0,0,3,0,5,0,0,0,0,0,4,4
0000103_02544_d_0000029,14,<50,97,13,13,13,13,0,0,13,0,16,0,0,0,10,9,4,4
0000103_02964_d_0000030,10,<50,76,9,9,9,9,0,0,9,0,14,0,0,0,0,0,10,9
0000103_03349_d_0000031,4,<50,31,4,4,4,4,0,0,5,0,5,0,0,0,0,0,4,4
0000103_03738_d_0000032,3,<50,21,3,3,3,3,0,0,3,0,3,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,62,4,4,4,4,0,0,5,0,5,0,0,0,4,4,0,0
0000103_04513_d_0000034,2,<50,36,2,2,2,2,0,0,2,0,5,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,15,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,166,39,42,42,42,0,0,24,0,30,0,56,38,5,4,0,0
0000115_00796_d_0000081,78,50-100,453,62,65,65,65,0,0,44,0,70,0,67,55,11,10,0,0
0000115_01031_d_0000082,63,50-100,339,57,59,59,59,0,0,48,0,72,0,52,48,11,11,0,0
0000116_00351_d_0000083,74,50-100,292,63,68,68,68,0,0,53,0,73,0,65,60,9,8,0,0
0000116_00819_d_0000084,36,<50,273,35,36,36,36,0,0,32,0,44,0,24,24,12,12,0,0
0000116_01059_d_0000085,70,50-100,307,55,60,60,60,0,0,47,0,74,0,59,50,11,10,0,0
