image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000223_01802_d_0000005,64,50-100,1000,51,55,56,57,2,0,45,0,85,0,41,32,23,23,0,0
0000237_00001_d_0000001,15,<50,672,11,12,13,13,1,0,7,0,7,0,13,10,2,2,0,0
0000242_00001_d_0000001,42,<50,1000,31,37,39,40,3,1,34,0,56,0,28,26,13,10,1,1
0000242_00500_d_0000002,53,50-100,1000,41,46,49,49,3,0,36,0,66,0,41,34,12,12,0,0
0000242_00627_d_0000003,45,<50,1000,36,41,41,41,0,0,39,0,59,0,38,34,6,6,1,1
0000242_00843_d_0000004,2,<50,34,2,2,2,2,0,0,2,0,4,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,615,11,13,13,13,0,0,9,0,16,0,5,5,5,5,3,3
0000242_01139_d_0000006,72,50-100,1000,52,59,61,62,3,1,50,0,129,0,65,53,7,6,0,0
0000242_01475_d_0000007,65,50-100,1000,60,63,65,65,2,0,62,0,99,0,45,43,18,18,2,2
0000242_01912_d_0000008,50,50-100,1000,38,43,44,44,1,0,27,0,52,0,49,42,1,1,0,0
0000242_02400_d_0000009,34,<50,611,34,34,34,34,0,0,39,0,58,0,29,29,5,5,0,0
0000242_02762_d_0000010,33,<50,649,32,33,33,33,0,0,33,0,43,0,24,24,9,9,0,0
0000242_03199_d_0000011,9,<50,250,8,9,9,9,0,0,5,0,10,0,6,6,3,3,0,0
0000242_03668_d_0000012,41,<50,1000,38,40,41,41,1,0,31,0,58,0,29,28,11,11,1,1
0000242_04116_d_0000013,8,<50,316,8,8,8,8,0,0,5,0,8,0,5,5,3,3,0,0
0000242_04600_d_0000014,29,<50,1000,26,28,28,28,0,0,34,0,53,0,14,13,15,15,0,0
0000242_05059_d_0000015,37,<50,1000,28,31,32,33,2,0,19,0,48,0,36,30,1,1,0,0
0000242_05570_d_0000016,32,<50,953,29,29,29,29,0,0,28,0,41,0,30,27,2,2,0,0
0000242_06010_d_0000017,41,<50,737,26,32,33,33,1,0,13,0,40,0,40,31,1,1,0,0
0000242_06452_d_0000018,12,<50,488,11,11,12,12,1,0,10,0,17,0,10,9,2,2,0,0
0000244_00001_d_0000001,46,<50,1000,40,44,44,44,0,0,35,0,63,0,39,37,7,7,0,0
0000244_00500_d_0000002,32,<50,1000,26,29,29,29,0,0,24,0,68,0,28,25,4,4,0,0
