image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000213_02965_d_0000241,94,50-100,1000,48,51,55,58,7,0,90,0,167,0,62,23,29,25,3,3
0000213_03478_d_0000242,115,100-150,1000,70,78,82,82,4,0,105,0,175,0,70,35,40,38,5,5
0000213_03920_d_0000243,164,150-300,1000,76,100,103,114,14,1,138,0,235,0,98,48,60,46,6,6
0000213_04405_d_0000244,106,100-150,1000,59,65,67,70,5,0,105,0,176,0,62,26,38,33,6,6
0000213_04998_d_0000245,137,100-150,1000,67,83,86,90,7,0,137,0,243,0,94,45,38,33,5,5
0000213_05340_d_0000246,138,100-150,1000,74,88,92,95,7,0,130,0,207,0,95,48,40,37,3,3
0000213_05745_d_0000247,101,100-150,1000,71,82,87,88,6,0,96,0,134,0,55,40,43,39,3,3
0000215_00000_d_0000256,157,150-300,1000,59,72,79,83,11,0,125,0,252,0,132,48,24,23,1,1
0000215_00447_d_0000257,53,50-100,672,44,45,46,46,1,0,62,0,83,0,17,9,35,35,1,1
0000215_00909_d_0000258,93,50-100,1000,60,65,67,70,5,0,85,0,120,0,54,31,37,32,2,2
0000215_01395_d_0000259,56,50-100,1000,53,54,55,55,1,0,75,0,115,0,23,21,27,27,6,6
0000215_01869_d_0000260,78,50-100,1000,53,56,58,59,3,0,84,0,168,0,50,30,24,22,4,4
0000215_02319_d_0000261,107,100-150,1000,49,50,52,54,4,0,77,0,161,0,73,21,32,27,2,2
0000215_02667_d_0000262,83,50-100,1000,50,53,56,57,4,0,108,0,171,0,48,24,35,29,0,0
0000215_02932_d_0000263,48,<50,866,38,40,40,40,0,0,54,0,79,0,18,12,27,25,3,3
0000215_03226_d_0000264,23,<50,438,18,18,18,18,0,0,27,0,35,0,12,8,10,9,1,1
0000216_00520_d_0000001,109,100-150,1000,63,68,69,72,4,0,90,0,136,0,78,38,31,30,0,0
0000220_01242_d_0000004,37,<50,624,22,24,25,25,1,0,34,0,53,0,25,15,10,7,2,2
0000223_01802_d_0000005,64,50-100,1000,41,44,45,45,1,0,56,0,89,0,41,24,23,20,0,0
0000237_00001_d_0000001,15,<50,647,8,9,9,9,0,0,7,0,11,0,13,7,2,2,0,0
0000242_00001_d_0000001,42,<50,1000,29,29,29,29,0,0,34,0,61,0,28,20,13,8,1,1
0000242_00500_d_0000002,53,50-100,929,28,30,33,35,5,0,34,0,62,0,41,20,12,10,0,0
0000242_00627_d_0000003,45,<50,997,25,27,28,29,2,0,41,0,55,0,38,21,6,5,1,1
0000242_00843_d_0000004,2,<50,38,2,2,2,2,0,0,2,0,3,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,489,9,10,11,11,1,0,14,0,18,0,5,3,5,4,3,3
0000242_01139_d_0000006,72,50-100,1000,37,45,46,46,1,0,58,0,102,0,65,39,7,6,0,0
0000242_01475_d_0000007,65,50-100,1000,47,48,50,50,2,0,61,0,90,0,45,28,18,18,2,2
0000242_01912_d_0000008,50,50-100,774,25,25,27,28,3,0,29,0,53,0,49,24,1,1,0,0
0000242_02400_d_0000009,34,<50,380,26,28,29,29,1,0,39,0,53,0,29,23,5,5,0,0
0000242_02762_d_0000010,33,<50,535,25,26,26,26,0,0,31,0,40,0,24,17,9,9,0,0
0000242_03199_d_0000011,9,<50,154,6,6,6,6,0,0,7,0,8,0,6,4,3,2,0,0
0000242_03668_d_0000012,41,<50,971,29,29,29,29,0,0,34,0,50,0,29,17,11,11,1,1
0000242_04116_d_0000013,8,<50,187,7,8,8,8,0,0,5,0,7,0,5,5,3,3,0,0
0000242_04600_d_0000014,29,<50,946,25,25,25,25,0,0,38,0,54,0,14,10,15,15,0,0
0000242_05059_d_0000015,37,<50,752,16,18,18,18,0,0,23,0,48,0,36,17,1,1,0,0
0000242_05570_d_0000016,32,<50,686,15,16,16,16,0,0,28,0,47,0,30,14,2,2,0,0
0000242_06010_d_0000017,41,<50,631,15,17,17,17,0,0,18,0,35,0,40,16,1,1,0,0
0000242_06452_d_0000018,12,<50,455,10,11,11,11,0,0,12,0,24,0,10,9,2,2,0,0
0000244_00001_d_0000001,46,<50,768,27,28,29,30,2,0,34,0,53,0,39,21,7,7,0,0
0000244_00500_d_0000002,32,<50,936,19,19,21,21,2,0,30,0,56,0,28,15,4,4,0,0
0000244_01000_d_0000003,122,100-150,1000,37,43,48,50,7,0,58,0,98,0,114,36,8,7,0,0
0000244_01500_d_0000004,96,50-100,1000,44,53,58,61,8,0,61,0,131,0,92,51,4,2,0,0
0000244_02000_d_0000005,129,100-150,1000,49,57,62,65,8,0,68,0,96,0,122,51,7,6,0,0
0000244_02500_d_0000006,113,100-150,1000,40,46,50,52,6,0,70,0,124,0,102,37,11,9,0,0
0000244_03000_d_0000007,44,<50,1000,25,28,29,30,2,0,34,0,80,0,39,23,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,49,61,70,72,11,0,65,0,120,0,129,51,17,10,0,0
0000244_04000_d_0000009,56,50-100,1000,28,30,30,31,1,0,78,0,151,0,41,21,13,8,2,1
0000244_04400_d_0000010,101,100-150,1000,52,63,65,67,4,0,83,0,132,0,78,45,22,18,1,0
0000244_04900_d_0000011,106,100-150,1000,74,80,83,83,3,0,98,0,141,0,73,48,33,32,0,0
0000244_05400_d_0000012,90,50-100,1000,54,59,62,64,5,0,76,0,114,0,78,47,12,12,0,0
0000244_05900_d_0000013,66,50-100,1000,36,38,39,40,2,0,50,0,91,0,65,37,1,1,0,0
0000244_06388_d_0000014,46,<50,1000,19,19,20,21,2,0,43,0,79,0,46,19,0,0,0,0
0000249_00001_d_0000001,80,50-100,950,36,40,42,42,2,0,53,0,81,0,72,32,8,8,0,0
0000249_00235_d_0000002,85,50-100,1000,47,52,52,55,3,0,58,0,91,0,71,39,14,13,0,0
0000249_00603_d_0000003,48,<50,581,25,30,30,30,0,0,24,0,35,0,45,27,3,3,0,0
0000249_01100_d_0000004,27,<50,963,15,15,15,15,0,0,32,0,53,0,23,12,4,3,0,0
0000249_01514_d_0000005,51,50-100,1000,34,35,35,36,1,0,45,0,73,0,36,20,15,15,0,0
0000249_01635_d_0000006,80,50-100,1000,33,37,38,39,2,0,45,0,74,0,71,29,9,8,0,0
0000249_02073_d_0000007,67,50-100,945,24,27,27,29,2,0,42,0,63,0,61,22,6,5,0,0
0000249_02468_d_0000008,18,<50,592,8,8,11,11,3,0,22,0,40,0,11,5,7,3,0,0
0000249_02900_d_0000009,101,100-150,1000,61,66,71,73,7,0,80,0,141,0,89,54,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,50,59,61,64,5,0,86,0,148,0,79,46,13,13,0,0
0000249_03900_d_0000011,85,50-100,1000,40,46,50,51,5,0,56,0,86,0,73,35,12,11,0,0
0000253_00001_d_0000001,106,100-150,1000,79,84,87,87,3,0,94,0,129,0,106,84,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,50,57,58,58,1,0,76,0,128,0,76,45,11,9,3,3
0000256_02173_d_0000030,47,<50,1000,21,24,27,29,5,0,34,0,67,0,28,15,16,7,3,2
0000263_02401_d_0000179,17,<50,149,17,17,17,17,0,0,21,0,27,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,1000,60,66,66,68,2,0,90,0,121,0,106,45,21,20,1,1
0000269_00201_d_0000349,47,<50,1000,40,42,42,42,0,0,83,0,120,0,27,22,20,20,0,0
0000269_00601_d_0000351,93,50-100,1000,65,72,73,73,1,0,97,0,148,0,72,52,21,20,0,0
0000271_00001_d_0000374,58,50-100,849,38,41,42,43,2,0,55,0,84,0,39,25,17,14,2,2
0000271_00201_d_0000375,75,50-100,1000,56,60,63,65,5,0,92,0,133,0,48,36,27,24,0,0
0000271_00401_d_0000376,25,<50,616,10,11,13,13,2,0,23,0,34,0,16,6,8,4,1,1
0000271_00601_d_0000377,79,50-100,1000,51,53,53,56,3,0,77,0,117,0,61,36,15,14,3,3
0000271_00801_d_0000378,63,50-100,1000,32,33,34,35,2,0,78,0,141,0,48,19,15,14,0,0
0000271_01201_d_0000379,59,50-100,1000,35,38,38,38,0,0,54,0,90,0,36,19,21,17,2,2
0000271_01401_d_0000380,55,50-100,1000,40,43,43,44,1,0,60,0,88,0,36,25,17,17,2,1
0000271_01601_d_0000381,48,<50,875,33,35,36,36,1,0,47,0,64,0,34,23,13,11,1,1
0000271_02401_d_0000385,84,50-100,1000,46,50,55,56,6,0,53,0,95,0,58,29,25,21,1,0
0000271_02601_d_0000386,79,50-100,1000,52,55,60,62,7,0,75,0,104,0,51,31,23,19,5,5
0000271_03001_d_0000387,56,50-100,953,37,39,41,42,3,0,66,0,83,0,44,27,10,10,2,2
0000271_03801_d_0000391,57,50-100,1000,36,36,38,38,2,0,56,0,83,0,41,20,16,16,0,0
0000271_04401_d_0000394,86,50-100,1000,47,58,59,59,1,0,70,0,112,0,60,36,24,21,2,1
0000271_04801_d_0000396,50,50-100,1000,34,37,38,38,1,0,48,0,73,0,33,21,17,16,0,0
0000271_05001_d_0000397,90,50-100,1000,51,55,59,60,5,1,67,0,98,0,78,47,11,8,1,0
0000271_05201_d_0000398,70,50-100,1000,50,53,55,59,6,0,76,0,103,0,44,30,24,21,2,2
0000271_05401_d_0000399,71,50-100,1000,46,49,50,52,3,0,68,0,94,0,50,30,17,15,4,4
0000271_05601_d_0000400,86,50-100,1000,54,65,66,66,1,0,80,0,128,0,67,48,17,15,2,2
0000271_05801_d_0000401,104,100-150,1000,63,74,75,76,2,0,99,0,141,0,64,44,36,27,4,3
0000271_06001_d_0000402,158,150-300,1000,88,113,120,123,10,0,134,0,184,0,106,61,46,46,6,6
0000271_06201_d_0000403,142,100-150,1000,84,109,111,114,5,0,132,0,179,0,87,61,53,46,2,2
0000271_06401_d_0000404,128,100-150,1000,87,101,103,103,2,0,111,0,149,0,74,53,51,45,3,3
0000271_06601_d_0000405,105,100-150,1000,84,88,89,89,1,0,105,0,150,0,42,28,59,56,4,4
0000271_06801_d_0000406,95,50-100,1000,63,65,69,71,6,0,100,0,138,0,45,17,46,44,4,4
0000271_07001_d_0000407,58,50-100,1000,30,32,34,34,2,0,54,0,85,0,42,17,11,10,5,5
0000271_07201_d_0000408,25,<50,792,18,18,19,19,1,0,21,0,44,0,22,15,2,2,1,1
0000271_07401_d_0000409,42,<50,691,28,28,29,29,1,0,34,0,45,0,17,5,22,20,3,3
0000273_05601_d_0000466,32,<50,1000,22,22,22,22,0,0,31,0,55,0,7,5,23,15,2,2
0000276_00001_d_0000507,55,50-100,678,29,31,35,35,4,0,42,0,64,0,43,20,11,10,1,1
0000276_00401_d_0000509,62,50-100,860,26,27,29,29,2,0,39,0,62,0,50,15,12,12,0,0
0000276_00601_d_0000510,37,<50,877,24,25,26,26,1,0,24,0,42,0,28,16,8,8,1,1
0000276_01001_d_0000512,42,<50,878,21,22,23,23,1,0,35,0,49,0,30,15,12,7,0,0
0000276_01201_d_0000513,29,<50,884,16,17,17,19,2,0,28,0,47,0,20,10,9,7,0,0
0000276_01401_d_0000514,25,<50,603,10,11,12,12,1,0,16,0,22,0,18,6,5,4,2,1
0000276_01801_d_0000516,21,<50,657,11,12,12,12,0,0,10,0,31,0,19,10,1,1,1,1
0000276_02001_d_0000517,15,<50,594,12,12,12,12,0,0,15,0,24,0,15,12,0,0,0,0
0000276_02201_d_0000518,41,<50,666,25,26,26,26,0,0,27,0,38,0,29,17,11,8,1,1
0000276_02401_d_0000519,48,<50,905,21,24,24,24,0,0,30,0,46,0,40,19,7,4,1,1
0000276_02601_d_0000520,32,<50,866,23,23,23,23,0,0,29,0,57,0,26,18,6,5,0,0
0000276_02801_d_0000521,37,<50,1000,21,22,23,24,2,0,41,0,58,0,32,18,3,3,2,1
0000276_03001_d_0000522,38,<50,1000,20,20,21,21,1,0,36,0,68,0,30,13,8,7,0,0
0000276_03201_d_0000523,60,50-100,1000,16,18,18,18,0,0,35,0,66,0,54,12,6,6,0,0
0000276_03401_d_0000524,61,50-100,1000,23,25,26,27,2,0,45,0,77,0,54,19,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,33,36,37,37,1,0,50,0,84,0,35,26,11,10,0,0
0000276_03801_d_0000526,64,50-100,1000,34,41,47,47,6,0,55,0,90,0,42,24,21,16,1,1
0000276_04001_d_0000527,54,50-100,1000,22,26,26,26,0,0,52,0,78,0,40,19,13,7,1,0
0000276_04201_d_0000528,59,50-100,627,52,52,52,52,0,0,62,0,70,0,26,20,28,27,5,5
0000276_04401_d_0000529,40,<50,319,40,40,40,40,0,0,46,0,55,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,125,7,7,7,7,0,0,9,0,12,0,8,5,1,1,1,1
0000276_04801_d_0000531,10,<50,113,8,8,8,8,0,0,12,0,13,0,6,4,3,3,1,1
0000276_05001_d_0000532,7,<50,239,7,7,7,7,0,0,10,0,18,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,63,6,6,6,6,0,0,5,0,10,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,258,5,5,5,5,0,0,8,0,15,0,10,5,0,0,0,0
0000276_05801_d_0000536,7,<50,265,4,4,4,4,0,0,6,0,13,0,7,4,0,0,0,0
0000276_06001_d_0000537,14,<50,175,6,6,6,6,0,0,7,0,7,0,12,4,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,41,44,46,50,6,0,102,0,240,0,65,28,19,15,1,1
0000277_00201_d_0000540,83,50-100,1000,51,55,55,55,0,0,85,0,142,0,51,29,30,25,2,1
0000277_00401_d_0000541,117,100-150,1000,53,59,61,65,6,0,71,0,128,0,93,41,24,18,0,0
0000277_01401_d_0000546,78,50-100,1000,49,54,58,60,6,0,77,0,139,0,42,23,34,29,2,2
0000277_01601_d_0000547,78,50-100,1000,44,47,49,52,5,0,69,0,123,0,45,17,32,29,1,1
