image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
9999938_00000_d_0000377,47,<50,1000,40,44,45,45,1,0,43,0,58,0,46,43,1,1,0,0
9999938_00000_d_0000378,64,50-100,1000,57,61,61,61,0,0,62,0,100,0,62,59,2,2,0,0
9999938_00000_d_0000379,63,50-100,781,58,61,62,62,1,0,64,0,85,0,59,57,4,4,0,0
9999938_00000_d_0000380,52,50-100,1000,50,51,51,51,0,0,62,0,85,0,51,50,1,1,0,0
9999938_00000_d_0000381,34,<50,845,33,33,34,34,1,0,36,0,57,0,28,27,6,6,0,0
9999938_00000_d_0000382,45,<50,823,44,44,44,44,0,0,51,0,68,0,38,37,7,7,0,0
9999938_00000_d_0000383,51,50-100,818,51,51,51,51,0,0,53,0,73,0,49,49,2,2,0,0
9999938_00000_d_0000384,51,50-100,861,51,51,51,51,0,0,53,0,80,0,48,48,3,3,0,0
9999938_00000_d_0000385,30,<50,371,30,30,30,30,0,0,38,0,52,0,29,29,1,1,0,0
9999938_00000_d_0000386,48,<50,866,46,47,48,48,1,0,57,0,87,0,48,47,0,0,0,0
9999938_00000_d_0000387,39,<50,417,38,38,38,38,0,0,44,0,62,0,37,36,2,2,0,0
9999938_00000_d_0000388,37,<50,431,33,35,35,35,0,0,31,0,44,0,37,35,0,0,0,0
9999938_00000_d_0000389,40,<50,691,39,40,40,40,0,0,49,0,78,0,39,39,1,1,0,0
9999938_00000_d_0000390,44,<50,648,42,44,44,44,0,0,46,0,61,0,44,44,0,0,0,0
9999938_00000_d_0000391,42,<50,806,40,41,41,41,0,0,56,0,77,0,39,38,3,3,0,0
9999938_00000_d_0000392,42,<50,747,41,41,42,42,1,0,48,0,71,0,41,40,1,1,0,0
9999938_00000_d_0000393,43,<50,787,41,41,42,42,1,0,50,0,65,0,39,39,4,2,0,0
9999938_00000_d_0000394,18,<50,253,18,18,18,18,0,0,28,0,34,0,18,18,0,0,0,0
9999938_00000_d_0000395,37,<50,544,37,37,37,37,0,0,44,0,56,0,35,35,2,2,0,0
9999938_00000_d_0000396,38,<50,1000,36,37,37,37,0,0,51,0,80,0,35,34,3,3,0,0
9999938_00000_d_0000397,38,<50,594,37,38,38,38,0,0,47,0,68,0,35,35,3,3,0,0
9999938_00000_d_0000398,28,<50,1000,27,27,27,28,1,0,35,0,65,0,24,23,4,4,0,0
9999938_00000_d_0000399,27,<50,804,11,13,16,16,3,0,15,0,40,0,26,12,1,1,0,0
9999938_00000_d_0000400,63,50-100,1000,55,60,60,62,2,0,58,0,106,0,62,59,1,1,0,0
9999938_00000_d_0000401,37,<50,1000,34,35,36,37,2,0,40,0,71,0,32,30,5,5,0,0
