image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000194_00800_d_0000123,54,50-100,84.0,small,0.3889,2,222,1,1
0000194_00800_d_0000123,54,50-100,187.0,small,0.0,3,414,0,1
0000194_00800_d_0000123,54,50-100,2773.0,medium,0.0,2,8,1,1
0000194_00998_d_0000124,42,<50,2769.0,medium,0.0,1,2,1,1
0000194_00998_d_0000124,42,<50,3900.0,medium,0.001,1,0,1,1
0000194_00998_d_0000124,42,<50,3835.0,medium,0.001,4,3,1,1
0000194_00998_d_0000124,42,<50,288.0,small,0.2759,1,28,1,1
0000194_00998_d_0000124,42,<50,600.0,small,0.2759,1,4,1,1
0000194_00998_d_0000124,42,<50,192.0,small,0.4615,2,64,1,1
0000194_00998_d_0000124,42,<50,264.0,small,0.4615,2,11,1,1
0000194_00998_d_0000124,42,<50,325.0,small,0.1804,2,8,1,1
0000194_00998_d_0000124,42,<50,2109.0,medium,0.0,7,1,1,1
0000194_00998_d_0000124,42,<50,153.0,small,0.3636,1,14,1,1
0000194_00998_d_0000124,42,<50,207.0,small,0.3636,1,13,1,1
0000194_00998_d_0000124,42,<50,234.0,small,0.2701,1,31,1,1
0000194_00998_d_0000124,42,<50,255.0,small,0.2701,1,5,1,1
0000194_00998_d_0000124,42,<50,204.0,small,0.2849,1,39,1,1
0000194_00998_d_0000124,42,<50,247.0,small,0.2849,1,6,1,1
0000194_00998_d_0000124,42,<50,2496.0,medium,0.0,4,10,1,1
0000194_00998_d_0000124,42,<50,80.0,small,0.0833,2,84,1,1
0000194_00998_d_0000124,42,<50,102.0,small,0.1693,2,55,1,1
0000194_00998_d_0000124,42,<50,119.0,small,0.1693,2,23,1,1
0000194_00998_d_0000124,42,<50,77.0,small,0.3141,1,122,1,1
0000194_00998_d_0000124,42,<50,128.0,small,0.3141,1,9,1,1
0000194_00998_d_0000124,42,<50,528.0,small,0.0033,4,16,1,1
0000194_00998_d_0000124,42,<50,48.0,small,0.1807,1,69,1,1
0000194_00998_d_0000124,42,<50,50.0,small,0.1807,1,19,1,1
0000194_00998_d_0000124,42,<50,153.0,small,0.192,1,-1,0,0
0000194_00998_d_0000124,42,<50,294.0,small,0.192,1,269,1,1
0000194_00998_d_0000124,42,<50,375.0,small,0.1976,2,12,1,1
0000194_00998_d_0000124,42,<50,322.0,small,0.1976,3,7,1,1
0000194_00998_d_0000124,42,<50,425.0,small,0.241,4,46,1,1
0000194_00998_d_0000124,42,<50,368.0,small,0.241,3,45,1,1
0000194_00998_d_0000124,42,<50,486.0,small,0.0879,2,33,1,1
0000194_00998_d_0000124,42,<50,468.0,small,0.0746,2,27,1,1
0000194_00998_d_0000124,42,<50,396.0,small,0.1116,3,20,1,1
0000194_00998_d_0000124,42,<50,650.0,small,0.1275,5,44,1,1
0000194_00998_d_0000124,42,<50,464.0,small,0.1325,4,29,1,1
0000194_00998_d_0000124,42,<50,459.0,small,0.1325,3,24,1,1
0000194_00998_d_0000124,42,<50,544.0,small,0.034,3,47,1,1
0000194_00998_d_0000124,42,<50,135.0,small,0.0,0,-1,0,0
0000194_00998_d_0000124,42,<50,176.0,small,0.0,1,-1,0,0
0000194_00998_d_0000124,42,<50,63.0,small,0.0,1,-1,0,0
0000194_00998_d_0000124,42,<50,35.0,small,0.2143,1,21,1,1
0000194_00998_d_0000124,42,<50,50.0,small,0.2143,1,35,1,1
0000194_01192_d_0000125,23,<50,4514.0,medium,0.0053,1,1,1,1
0000194_01192_d_0000125,23,<50,3190.0,medium,0.0,0,2,1,1
0000194_01192_d_0000125,23,<50,3944.0,medium,0.0053,2,4,1,1
0000194_01192_d_0000125,23,<50,2940.0,medium,0.0,2,6,1,1
0000194_01192_d_0000125,23,<50,3525.0,medium,0.0,0,0,1,1
0000194_01192_d_0000125,23,<50,621.0,small,0.0,2,36,1,1
0000194_01192_d_0000125,23,<50,330.0,small,0.4658,1,20,1,1
0000194_01192_d_0000125,23,<50,216.0,small,0.274,4,23,1,1
0000194_01192_d_0000125,23,<50,216.0,small,0.4521,3,53,1,1
0000194_01192_d_0000125,23,<50,204.0,small,0.5128,1,11,1,1
0000194_01192_d_0000125,23,<50,204.0,small,0.2636,3,230,1,1
0000194_01192_d_0000125,23,<50,154.0,small,0.4128,1,10,1,1
0000194_01192_d_0000125,23,<50,187.0,small,0.0,0,208,1,1
0000194_01192_d_0000125,23,<50,160.0,small,0.3333,2,35,1,1
0000194_01192_d_0000125,23,<50,160.0,small,0.3333,2,59,1,1
0000194_01192_d_0000125,23,<50,160.0,small,0.0,2,68,1,1
0000194_01192_d_0000125,23,<50,378.0,small,0.4658,1,8,1,1
0000194_01192_d_0000125,23,<50,342.0,small,0.274,4,3,1,1
0000194_01192_d_0000125,23,<50,208.0,small,0.4521,2,14,1,1
0000194_01192_d_0000125,23,<50,98.0,small,0.2636,1,5,1,1
0000194_01192_d_0000125,23,<50,154.0,small,0.4128,1,26,1,1
0000194_01192_d_0000125,23,<50,150.0,small,0.5128,1,7,1,1
0000194_01192_d_0000125,23,<50,160.0,small,0.0,2,170,1,1
0000196_04512_d_0000144,69,50-100,930.0,small,0.1882,8,12,1,1
0000196_04512_d_0000144,69,50-100,396.0,small,0.1882,1,49,1,1
0000196_04512_d_0000144,69,50-100,616.0,small,0.0,2,-1,0,0
0000196_04512_d_0000144,69,50-100,1530.0,medium,0.0597,5,6,1,1
0000196_04512_d_0000144,69,50-100,1184.0,medium,0.0597,9,2,1,1
0000196_04512_d_0000144,69,50-100,768.0,small,0.0607,6,33,1,1
0000196_04512_d_0000144,69,50-100,630.0,small,0.0607,5,55,1,1
0000196_04512_d_0000144,69,50-100,870.0,small,0.0111,11,1,1,1
0000196_04512_d_0000144,69,50-100,119.0,small,0.3632,1,144,1,1
0000196_04512_d_0000144,69,50-100,170.0,small,0.3632,1,39,1,1
0000196_04512_d_0000144,69,50-100,403.0,small,0.0,1,60,1,1
0000196_04512_d_0000144,69,50-100,810.0,small,0.0,5,5,1,1
0000196_04512_d_0000144,69,50-100,220.0,small,0.3714,1,53,1,1
0000196_04512_d_0000144,69,50-100,308.0,small,0.3714,1,56,1,1
0000196_04512_d_0000144,69,50-100,612.0,small,0.5948,2,24,1,1
0000196_04512_d_0000144,69,50-100,364.0,small,0.5948,1,61,1,1
0000196_04512_d_0000144,69,50-100,504.0,small,0.4015,3,8,1,1
0000196_04512_d_0000144,69,50-100,264.0,small,0.4015,3,18,1,1
0000196_04512_d_0000144,69,50-100,561.0,small,0.6523,5,35,1,1
0000196_04512_d_0000144,69,50-100,860.0,small,0.6523,7,47,1,1
0000196_04512_d_0000144,69,50-100,576.0,small,0.479,7,20,1,1
0000196_04512_d_0000144,69,50-100,375.0,small,0.479,5,28,1,1
0000196_04512_d_0000144,69,50-100,390.0,small,0.4918,3,270,1,1
0000196_04512_d_0000144,69,50-100,520.0,small,0.4918,4,84,1,1
0000196_04512_d_0000144,69,50-100,420.0,small,0.5026,5,21,1,1
0000196_04512_d_0000144,69,50-100,432.0,small,0.5026,5,40,1,1
0000196_04512_d_0000144,69,50-100,612.0,small,0.6341,3,31,1,1
0000196_04512_d_0000144,69,50-100,594.0,small,0.6341,2,22,1,1
0000196_04512_d_0000144,69,50-100,2646.0,medium,0.2911,3,3,1,1
0000196_04512_d_0000144,69,50-100,640.0,small,0.3871,3,-1,0,0
0000196_04512_d_0000144,69,50-100,1080.0,medium,0.3871,3,15,1,1
0000196_04512_d_0000144,69,50-100,720.0,small,0.1996,3,77,1,1
0000196_04512_d_0000144,69,50-100,1225.0,medium,0.4691,1,9,1,1
0000196_04512_d_0000144,69,50-100,798.0,small,0.4691,1,11,1,1
0000196_04512_d_0000144,69,50-100,6100.0,medium,0.0,9,0,1,1
0000196_04512_d_0000144,69,50-100,940.0,small,0.243,4,13,1,1
0000196_04512_d_0000144,69,50-100,574.0,small,0.243,4,221,1,1
0000196_04512_d_0000144,69,50-100,660.0,small,0.6579,4,16,1,1
0000196_04512_d_0000144,69,50-100,920.0,small,0.6579,4,68,1,1
0000196_04512_d_0000144,69,50-100,860.0,small,0.6182,4,26,1,1
0000196_04512_d_0000144,69,50-100,585.0,small,0.12,5,25,1,1
0000196_04512_d_0000144,69,50-100,364.0,small,0.5288,6,30,1,1
0000196_04512_d_0000144,69,50-100,486.0,small,0.5288,8,46,1,1
0000196_04512_d_0000144,69,50-100,378.0,small,0.5316,7,34,1,1
0000196_04512_d_0000144,69,50-100,348.0,small,0.5316,5,132,1,1
0000196_04512_d_0000144,69,50-100,180.0,small,0.64,5,-1,0,0
0000196_04512_d_0000144,69,50-100,189.0,small,0.64,6,-1,0,0
0000196_04512_d_0000144,69,50-100,198.0,small,0.4314,5,100,1,1
0000196_04512_d_0000144,69,50-100,240.0,small,0.4314,5,29,1,1
0000196_04512_d_0000144,69,50-100,180.0,small,0.5417,5,90,1,1
0000196_04512_d_0000144,69,50-100,190.0,small,0.5417,5,70,1,1
0000196_04512_d_0000144,69,50-100,180.0,small,0.0,0,43,1,1
0000196_04512_d_0000144,69,50-100,209.0,small,0.4615,1,4,1,1
0000196_04512_d_0000144,69,50-100,209.0,small,0.4615,1,32,1,1
0000196_04512_d_0000144,69,50-100,341.0,small,0.4391,6,317,0,1
0000196_04512_d_0000144,69,50-100,300.0,small,0.092,3,51,1,1
0000196_04512_d_0000144,69,50-100,279.0,small,0.3758,6,50,1,1
0000196_04512_d_0000144,69,50-100,380.0,small,0.4391,7,52,1,1
0000196_04512_d_0000144,69,50-100,290.0,small,0.1749,4,87,1,1
0000196_04512_d_0000144,69,50-100,234.0,small,0.1749,3,-1,0,0
0000196_04512_d_0000144,69,50-100,525.0,small,0.1244,3,108,1,1
0000196_04512_d_0000144,69,50-100,374.0,small,0.0646,6,10,1,1
0000196_04512_d_0000144,69,50-100,420.0,small,0.0,5,7,1,1
0000196_04512_d_0000144,69,50-100,216.0,small,0.0853,3,76,1,1
0000196_04512_d_0000144,69,50-100,1845.0,medium,0.1973,13,14,1,1
0000196_04512_d_0000144,69,50-100,285.0,small,0.0646,5,110,1,1
0000196_04512_d_0000144,69,50-100,364.0,small,0.1973,5,63,1,1
0000196_04512_d_0000144,69,50-100,713.0,small,0.0343,5,27,1,1
0000196_04512_d_0000144,69,50-100,372.0,small,0.0343,2,89,1,1
0000199_01269_d_0000166,16,<50,1664.0,medium,0.0,0,10,1,1
0000199_01269_d_0000166,16,<50,56508.0,large,0.0459,9,5,1,1
0000199_01269_d_0000166,16,<50,1681.0,medium,0.0187,0,8,1,1
0000199_01269_d_0000166,16,<50,2596.0,medium,0.0459,1,0,1,1
0000199_01269_d_0000166,16,<50,2079.0,medium,0.0197,1,2,1,1
0000199_01269_d_0000166,16,<50,1400.0,medium,0.0,1,4,1,1
0000199_01269_d_0000166,16,<50,1176.0,medium,0.0,1,6,1,1
0000199_01269_d_0000166,16,<50,525.0,small,0.0,0,24,1,1
0000199_01269_d_0000166,16,<50,3050.0,medium,0.3252,4,1,1,1
0000199_01269_d_0000166,16,<50,6486.0,medium,0.3252,6,3,1,1
0000199_01269_d_0000166,16,<50,132.0,small,0.0,1,18,1,1
0000199_01269_d_0000166,16,<50,108.0,small,0.0,1,11,1,1
0000199_01269_d_0000166,16,<50,264.0,small,0.0,1,7,1,1
0000199_01269_d_0000166,16,<50,176.0,small,0.2636,1,-1,0,0
0000199_01269_d_0000166,16,<50,126.0,small,0.2636,1,-1,0,0
0000199_01269_d_0000166,16,<50,54.0,small,0.0,0,-1,0,0
0000213_02500_d_0000240,94,50-100,799.0,small,0.0129,0,11,1,1
0000213_02500_d_0000240,94,50-100,8532.0,medium,0.0129,5,0,1,1
0000213_02500_d_0000240,94,50-100,336.0,small,0.2071,1,98,1,1
0000213_02500_d_0000240,94,50-100,480.0,small,0.2071,1,19,1,1
0000213_02500_d_0000240,94,50-100,506.0,small,0.0,1,85,1,1
0000213_02500_d_0000240,94,50-100,363.0,small,0.0,1,12,1,1
0000213_02500_d_0000240,94,50-100,2508.0,medium,0.0,7,4,1,1
0000213_02500_d_0000240,94,50-100,128.0,small,0.0165,1,922,0,1
0000213_02500_d_0000240,94,50-100,364.0,small,0.0165,1,97,1,1
0000213_02500_d_0000240,94,50-100,322.0,small,0.0,2,38,1,1
0000213_02500_d_0000240,94,50-100,352.0,small,0.0532,2,466,0,1
0000213_02500_d_0000240,94,50-100,2184.0,medium,0.123,7,101,1,1
0000213_02500_d_0000240,94,50-100,1652.0,medium,0.1567,6,44,1,1
0000213_02500_d_0000240,94,50-100,1596.0,medium,0.1567,7,840,0,1
0000213_02500_d_0000240,94,50-100,1100.0,medium,0.1667,7,165,1,1
0000213_02500_d_0000240,94,50-100,1350.0,medium,0.1667,7,30,1,1
0000213_02500_d_0000240,94,50-100,817.0,small,0.0875,6,52,1,1
0000213_02500_d_0000240,94,50-100,600.0,small,0.0957,6,16,1,1
0000213_02500_d_0000240,94,50-100,957.0,small,0.0957,10,15,1,1
0000213_02500_d_0000240,94,50-100,570.0,small,0.0348,8,14,1,1
0000213_02500_d_0000240,94,50-100,323.0,small,0.0982,5,31,1,1
0000213_02500_d_0000240,94,50-100,399.0,small,0.3396,9,64,1,1
0000213_02500_d_0000240,94,50-100,621.0,small,0.0,3,9,1,1
0000213_02500_d_0000240,94,50-100,840.0,small,0.0982,10,166,1,1
0000213_02500_d_0000240,94,50-100,380.0,small,0.2655,1,20,1,1
0000213_02500_d_0000240,94,50-100,192.0,small,0.2655,1,10,1,1
0000213_02500_d_0000240,94,50-100,595.0,small,0.3396,12,-1,0,0
0000213_02500_d_0000240,94,50-100,510.0,small,0.2156,10,186,1,1
0000213_02500_d_0000240,94,50-100,612.0,small,0.1426,9,281,1,1
0000213_02500_d_0000240,94,50-100,374.0,small,0.2155,10,88,1,1
0000213_02500_d_0000240,94,50-100,81.0,small,0.0,1,90,1,1
0000213_02500_d_0000240,94,50-100,90.0,small,0.0,1,155,1,1
0000213_02500_d_0000240,94,50-100,156.0,small,0.0,2,25,1,1
0000213_02500_d_0000240,94,50-100,348.0,small,0.3185,8,300,0,1
0000213_02500_d_0000240,94,50-100,480.0,small,0.3185,12,21,1,1
0000213_02500_d_0000240,94,50-100,210.0,small,0.0885,7,6,1,1
0000213_02500_d_0000240,94,50-100,156.0,small,0.218,6,196,1,1
0000213_02500_d_0000240,94,50-100,196.0,small,0.2903,7,32,1,1
0000213_02500_d_0000240,94,50-100,364.0,small,0.2903,9,-1,0,0
0000213_02500_d_0000240,94,50-100,312.0,small,0.2683,8,13,1,1
0000213_02500_d_0000240,94,50-100,225.0,small,0.0534,7,103,1,1
0000213_02500_d_0000240,94,50-100,234.0,small,0.1235,7,45,1,1
0000213_02500_d_0000240,94,50-100,130.0,small,0.1724,5,-1,0,0
0000213_02500_d_0000240,94,50-100,1974.0,medium,0.0,5,2,1,1
0000213_02500_d_0000240,94,50-100,78.0,small,0.375,1,141,1,1
0000213_02500_d_0000240,94,50-100,98.0,small,0.375,1,28,1,1
0000213_02500_d_0000240,94,50-100,336.0,small,0.0,11,24,1,1
0000213_02500_d_0000240,94,50-100,256.0,small,0.0904,7,-1,0,0
0000213_02500_d_0000240,94,50-100,110.0,small,0.0365,5,78,1,1
0000213_02500_d_0000240,94,50-100,558.0,small,0.0069,3,3,1,1
0000213_02500_d_0000240,94,50-100,315.0,small,0.0069,4,8,1,1
0000213_02500_d_0000240,94,50-100,28.0,small,0.375,3,-1,0,0
0000213_02500_d_0000240,94,50-100,27.0,small,0.375,3,-1,0,0
0000213_02500_d_0000240,94,50-100,28.0,small,0.3636,4,-1,0,0
0000213_02500_d_0000240,94,50-100,32.0,small,0.3636,4,298,1,1
0000213_02500_d_0000240,94,50-100,154.0,small,0.1282,7,17,1,1
0000213_02500_d_0000240,94,50-100,110.0,small,0.2604,8,94,1,1
0000213_02500_d_0000240,94,50-100,132.0,small,0.3789,8,75,1,1
0000213_02500_d_0000240,94,50-100,130.0,small,0.3789,7,49,1,1
0000213_02500_d_0000240,94,50-100,300.0,small,0.1824,10,46,1,1
0000213_02500_d_0000240,94,50-100,290.0,small,0.1824,8,102,1,1
0000213_02500_d_0000240,94,50-100,221.0,small,0.0781,6,126,1,1
0000213_02500_d_0000240,94,50-100,476.0,small,0.1862,10,39,1,1
0000213_02500_d_0000240,94,50-100,348.0,small,0.0964,8,55,1,1
0000213_02500_d_0000240,94,50-100,403.0,small,0.1862,6,63,1,1
0000213_02500_d_0000240,94,50-100,476.0,small,0.0185,10,76,1,1
0000213_02500_d_0000240,94,50-100,256.0,small,0.0702,5,57,1,1
0000213_02500_d_0000240,94,50-100,48.0,small,0.5147,2,-1,0,0
0000213_02500_d_0000240,94,50-100,55.0,small,0.5147,2,-1,0,0
0000213_02500_d_0000240,94,50-100,52.0,small,0.1304,2,112,1,1
0000213_02500_d_0000240,94,50-100,52.0,small,0.1304,2,-1,0,0
0000213_02500_d_0000240,94,50-100,70.0,small,0.1193,2,489,0,1
0000213_02500_d_0000240,94,50-100,560.0,small,0.211,8,34,1,1
0000213_02500_d_0000240,94,50-100,588.0,small,0.284,8,56,1,1
0000213_02500_d_0000240,94,50-100,406.0,small,0.2092,1,113,1,1
0000213_02500_d_0000240,94,50-100,432.0,small,0.2092,1,140,1,1
0000213_02500_d_0000240,94,50-100,714.0,small,0.284,9,125,1,1
0000213_02500_d_0000240,94,50-100,570.0,small,0.1359,10,54,1,1
0000213_02500_d_0000240,94,50-100,483.0,small,0.1359,6,27,1,1
0000213_02500_d_0000240,94,50-100,85.0,small,0.0,1,41,1,1
0000213_02500_d_0000240,94,50-100,102.0,small,0.0,1,111,1,1
0000213_02500_d_0000240,94,50-100,418.0,small,0.0869,6,1,1,1
0000213_02500_d_0000240,94,50-100,648.0,small,0.0485,4,23,1,1
0000213_02500_d_0000240,94,50-100,540.0,small,0.0514,4,532,0,1
0000213_02500_d_0000240,94,50-100,696.0,small,0.033,3,18,1,1
0000213_02500_d_0000240,94,50-100,112.0,small,0.5593,4,105,1,1
0000213_02500_d_0000240,94,50-100,72.0,small,0.5593,3,92,1,1
0000213_02500_d_0000240,94,50-100,84.0,small,0.5294,3,132,1,1
0000213_02500_d_0000240,94,50-100,105.0,small,0.4737,3,59,1,1
0000213_02500_d_0000240,94,50-100,91.0,small,0.4737,4,100,1,1
0000213_02500_d_0000240,94,50-100,207.0,small,0.0394,1,5,1,1
0000213_02500_d_0000240,94,50-100,900.0,small,0.0394,3,7,1,1
0000213_02500_d_0000240,94,50-100,1404.0,medium,0.557,1,35,1,1
0000213_02500_d_0000240,94,50-100,782.0,small,0.557,1,22,1,1
0000213_02965_d_0000241,94,50-100,13761.0,large,0.0,5,27,1,1
0000213_02965_d_0000241,94,50-100,5328.0,medium,0.0292,2,3,1,1
0000213_02965_d_0000241,94,50-100,4526.0,medium,0.0,3,0,1,1
0000213_02965_d_0000241,94,50-100,9879.0,large,0.0,3,15,1,1
0000213_02965_d_0000241,94,50-100,3392.0,medium,0.0065,2,13,1,1
0000213_02965_d_0000241,94,50-100,2464.0,medium,0.0815,2,20,1,1
0000213_02965_d_0000241,94,50-100,1927.0,medium,0.0,0,57,1,1
0000213_02965_d_0000241,94,50-100,2120.0,medium,0.0518,6,34,1,1
0000213_02965_d_0000241,94,50-100,930.0,small,0.0696,5,10,1,1
0000213_02965_d_0000241,94,50-100,18042.0,large,0.0,4,2,1,1
0000213_02965_d_0000241,94,50-100,6490.0,medium,0.0292,5,31,1,1
0000213_02965_d_0000241,94,50-100,4851.0,medium,0.0698,10,1,1,1
0000213_02965_d_0000241,94,50-100,7452.0,medium,0.0,0,35,1,1
0000213_02965_d_0000241,94,50-100,3956.0,medium,0.093,4,98,1,1
0000213_02965_d_0000241,94,50-100,2816.0,medium,0.093,6,24,1,1
0000213_02965_d_0000241,94,50-100,2720.0,medium,0.0821,5,22,1,1
0000213_02965_d_0000241,94,50-100,2144.0,medium,0.3552,6,100,1,1
0000213_02965_d_0000241,94,50-100,1950.0,medium,0.3552,6,19,1,1
0000213_02965_d_0000241,94,50-100,5265.0,medium,0.2128,11,11,1,1
0000213_02965_d_0000241,94,50-100,3900.0,medium,0.0,9,81,1,1
0000213_02965_d_0000241,94,50-100,4332.0,medium,0.0,4,25,1,1
0000213_02965_d_0000241,94,50-100,4264.0,medium,0.2128,10,4,1,1
0000213_02965_d_0000241,94,50-100,3492.0,medium,0.0981,12,5,1,1
0000213_02965_d_0000241,94,50-100,2646.0,medium,0.0063,11,17,1,1
0000213_02965_d_0000241,94,50-100,2240.0,medium,0.1122,18,6,1,1
0000213_02965_d_0000241,94,50-100,1160.0,medium,0.1122,10,62,1,1
0000213_02965_d_0000241,94,50-100,936.0,small,0.1799,8,33,1,1
0000213_02965_d_0000241,94,50-100,882.0,small,0.364,11,45,1,1
0000213_02965_d_0000241,94,50-100,1254.0,medium,0.364,15,28,1,1
0000213_02965_d_0000241,94,50-100,1127.0,medium,0.2217,13,43,1,1
0000213_02965_d_0000241,94,50-100,703.0,small,0.1091,11,46,1,1
0000213_02965_d_0000241,94,50-100,570.0,small,0.0766,7,113,1,1
0000213_02965_d_0000241,94,50-100,780.0,small,0.2145,9,140,1,1
0000213_02965_d_0000241,94,50-100,624.0,small,0.5556,8,76,1,1
0000213_02965_d_0000241,94,50-100,720.0,small,0.5556,10,87,1,1
0000213_02965_d_0000241,94,50-100,576.0,small,0.1075,4,41,1,1
0000213_02965_d_0000241,94,50-100,660.0,small,0.327,5,7,1,1
0000213_02965_d_0000241,94,50-100,1215.0,medium,0.327,13,133,1,1
0000213_02965_d_0000241,94,50-100,902.0,small,0.233,12,32,1,1
0000213_02965_d_0000241,94,50-100,525.0,small,0.1508,9,30,1,1
0000213_02965_d_0000241,94,50-100,551.0,small,0.1081,9,18,1,1
0000213_02965_d_0000241,94,50-100,770.0,small,0.3148,14,37,1,1
0000213_02965_d_0000241,94,50-100,650.0,small,0.3148,14,39,1,1
0000213_02965_d_0000241,94,50-100,224.0,small,0.0794,6,47,1,1
0000213_02965_d_0000241,94,50-100,160.0,small,0.1444,5,66,1,1
0000213_02965_d_0000241,94,50-100,252.0,small,0.1444,9,262,1,1
0000213_02965_d_0000241,94,50-100,165.0,small,0.0665,6,80,1,1
0000213_02965_d_0000241,94,50-100,450.0,small,0.2821,8,64,1,1
0000213_02965_d_0000241,94,50-100,459.0,small,0.2821,10,160,1,1
0000213_02965_d_0000241,94,50-100,630.0,small,0.266,11,79,1,1
0000213_02965_d_0000241,94,50-100,360.0,small,0.266,9,106,1,1
0000213_02965_d_0000241,94,50-100,374.0,small,0.0,4,77,1,1
0000213_02965_d_0000241,94,50-100,483.0,small,0.0,5,8,1,1
0000213_02965_d_0000241,94,50-100,1089.0,medium,0.0839,9,49,1,1
0000213_02965_d_0000241,94,50-100,378.0,small,0.0441,7,9,1,1
0000213_02965_d_0000241,94,50-100,285.0,small,0.0441,7,12,1,1
0000213_02965_d_0000241,94,50-100,304.0,small,0.2308,5,48,1,1
0000213_02965_d_0000241,94,50-100,208.0,small,0.2308,3,92,1,1
0000213_02965_d_0000241,94,50-100,315.0,small,0.1701,5,61,1,1
0000213_02965_d_0000241,94,50-100,143.0,small,0.0,1,52,1,1
0000213_02965_d_0000241,94,50-100,289.0,small,0.0,6,16,1,1
0000213_02965_d_0000241,94,50-100,182.0,small,0.0349,3,36,1,1
0000213_02965_d_0000241,94,50-100,144.0,small,0.0349,1,-1,0,0
0000213_02965_d_0000241,94,50-100,176.0,small,0.0,1,-1,0,0
0000213_02965_d_0000241,94,50-100,85.0,small,0.0,0,172,1,1
0000213_02965_d_0000241,94,50-100,55.0,small,0.0,0,63,1,1
0000213_02965_d_0000241,94,50-100,55.0,small,0.4297,2,497,0,1
0000213_02965_d_0000241,94,50-100,65.0,small,0.3497,2,-1,0,0
0000213_02965_d_0000241,94,50-100,128.0,small,0.4297,2,44,1,1
0000213_02965_d_0000241,94,50-100,242.0,small,0.2897,1,583,0,1
0000213_02965_d_0000241,94,50-100,132.0,small,0.2897,1,376,0,1
0000213_02965_d_0000241,94,50-100,300.0,small,0.0153,2,720,0,1
0000213_02965_d_0000241,94,50-100,220.0,small,0.0,3,275,1,1
0000213_02965_d_0000241,94,50-100,216.0,small,0.0058,2,-1,0,0
0000213_02965_d_0000241,94,50-100,252.0,small,0.0,2,23,1,1
0000213_02965_d_0000241,94,50-100,203.0,small,0.0839,2,40,1,1
0000213_02965_d_0000241,94,50-100,540.0,small,0.1799,5,209,1,1
0000213_02965_d_0000241,94,50-100,160.0,small,0.4912,2,170,1,1
0000213_02965_d_0000241,94,50-100,180.0,small,0.4912,2,86,1,1
0000213_02965_d_0000241,94,50-100,624.0,small,0.0,3,58,1,1
0000213_02965_d_0000241,94,50-100,540.0,small,0.0,0,75,1,1
0000213_02965_d_0000241,94,50-100,399.0,small,0.0455,1,112,1,1
0000213_02965_d_0000241,94,50-100,475.0,small,0.0455,1,60,1,1
0000213_02965_d_0000241,94,50-100,486.0,small,0.0,3,129,1,1
0000213_02965_d_0000241,94,50-100,396.0,small,0.0298,3,26,1,1
0000213_02965_d_0000241,94,50-100,308.0,small,0.134,3,55,1,1
0000213_02965_d_0000241,94,50-100,403.0,small,0.134,4,42,1,1
0000213_02965_d_0000241,94,50-100,200.0,small,0.0276,1,59,1,1
0000213_02965_d_0000241,94,50-100,152.0,small,0.0224,1,673,0,1
0000213_02965_d_0000241,94,50-100,336.0,small,0.2653,1,38,1,1
0000213_02965_d_0000241,94,50-100,1066.0,medium,0.2653,1,14,1,1
0000213_02965_d_0000241,94,50-100,1794.0,medium,0.0,2,21,1,1
0000213_02965_d_0000241,94,50-100,1350.0,medium,0.0,2,29,1,1
0000213_02965_d_0000241,94,50-100,660.0,small,0.0,0,192,1,1
0000213_03478_d_0000242,115,100-150,6272.0,medium,0.0,6,7,1,1
0000213_03478_d_0000242,115,100-150,15370.0,large,0.1163,14,2,1,1
0000213_03478_d_0000242,115,100-150,3286.0,medium,0.4319,2,15,1,1
0000213_03478_d_0000242,115,100-150,1820.0,medium,0.4319,2,28,1,1
0000213_03478_d_0000242,115,100-150,6942.0,medium,0.0123,3,69,1,1
0000213_03478_d_0000242,115,100-150,11919.0,large,0.0496,2,5,1,1
0000213_03478_d_0000242,115,100-150,22950.0,large,0.0,6,82,1,1
0000213_03478_d_0000242,115,100-150,10584.0,large,0.1558,5,55,1,1
0000213_03478_d_0000242,115,100-150,9856.0,large,0.1558,6,24,1,1
0000213_03478_d_0000242,115,100-150,4331.0,medium,0.0271,5,1,1,1
0000213_03478_d_0000242,115,100-150,1008.0,small,0.0,0,57,1,1
0000213_03478_d_0000242,115,100-150,2652.0,medium,0.0277,6,4,1,1
0000213_03478_d_0000242,115,100-150,2548.0,medium,0.1314,4,3,1,1
0000213_03478_d_0000242,115,100-150,3652.0,medium,0.2718,12,23,1,1
0000213_03478_d_0000242,115,100-150,3132.0,medium,0.2718,12,26,1,1
0000213_03478_d_0000242,115,100-150,340.0,small,0.5711,2,20,1,1
0000213_03478_d_0000242,115,100-150,290.0,small,0.0,2,30,1,1
0000213_03478_d_0000242,115,100-150,279.0,small,0.5711,2,-1,0,0
0000213_03478_d_0000242,115,100-150,1155.0,medium,0.0393,8,12,1,1
0000213_03478_d_0000242,115,100-150,2176.0,medium,0.1876,14,17,1,1
0000213_03478_d_0000242,115,100-150,1435.0,medium,0.0157,9,16,1,1
0000213_03478_d_0000242,115,100-150,1363.0,medium,0.1876,10,44,1,1
