image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273275,1038bc000d0fa9dba",7,<50,99,7,7,7,7,0,0,7,0,8,0,0,0,1,1,6,6
"273275,103a6e0005595ca40",11,<50,324,11,11,11,11,0,0,8,0,14,0,0,0,4,4,7,7
"273275,103ab10002ef83676",28,<50,373,26,28,28,28,0,0,26,0,37,0,0,0,7,7,21,21
"273275,10459300057c9c8d1",10,<50,342,10,10,10,10,0,0,10,0,14,0,0,0,0,0,10,10
"273275,1052c00006278ec1c",12,<50,700,11,12,12,12,0,0,11,0,18,0,0,0,6,6,6,6
"273275,1059670006e19bbb2",27,<50,595,25,26,27,27,1,0,28,0,30,0,0,0,0,0,27,26
"273275,105b44000a49f7fb5",17,<50,282,15,15,15,15,0,0,18,0,25,0,0,0,1,0,16,15
"273275,105d8000015744e9f",16,<50,358,15,15,15,15,0,0,18,0,31,0,0,0,2,2,14,13
"273275,106a20000df0ef0f9",7,<50,241,7,7,7,7,0,0,8,0,9,0,0,0,1,1,6,6
"273275,106e6300011c001bb",6,<50,295,6,6,6,6,0,0,10,0,13,0,0,0,0,0,6,6
"273275,1077ba00071c902af",18,<50,869,15,16,18,18,2,0,22,0,36,0,0,0,8,7,10,9
"273275,1077dd000a9aab1d8",12,<50,327,12,12,12,12,0,0,16,0,26,0,0,0,0,0,12,12
"273275,107f96000c89bb5b8",37,<50,649,36,37,37,37,0,0,39,0,42,0,0,0,24,24,13,13
"273275,107fc000f0823c6d",4,<50,584,4,4,4,4,0,0,8,0,17,0,1,1,1,1,2,2
"273275,107ff9000b07f2b82",53,50-100,1000,32,41,44,47,6,1,31,0,67,0,0,0,11,7,42,34
"273275,10872d00027b15ed4",3,<50,442,3,3,3,3,0,0,8,0,14,0,0,0,1,1,2,2
"273275,10876a000fa184daf",19,<50,784,13,15,17,17,2,1,18,0,33,0,2,1,10,7,7,7
