image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"283554,8e81000976609f6",6,<50,187,3,3,3,3,6,0,7,0,0,0,0,0,6,3
"283554,8fa9000005093e6",9,<50,283,6,6,6,6,12,0,19,0,0,0,0,0,9,6
"283554,90ba00023c2e18e",11,<50,395,9,11,11,11,14,0,21,0,0,0,0,0,11,11
"283554,91fd000e7aa563e",42,<50,514,13,18,24,24,28,0,43,0,0,0,4,1,38,17
"283554,951800087cfd5e6",26,<50,936,14,17,20,21,34,0,54,0,2,2,6,4,18,11
"283554,985c000d7ccd349",21,<50,488,13,18,18,18,16,0,31,0,0,0,0,0,21,18
"283554,9d86000d220d57a",34,<50,449,24,30,30,30,23,0,36,0,2,2,16,13,16,15
"283554,9eba0001c182599",47,<50,559,32,42,45,45,35,0,53,0,0,0,2,2,45,40
"283554,a142000b58bf875",11,<50,205,11,11,11,11,15,0,22,0,0,0,0,0,11,11
"283554,af5000093c7ad3a",20,<50,493,6,7,8,8,22,0,29,0,1,0,1,1,18,6
"283554,b1a90006914a76d",18,<50,698,9,13,13,13,15,0,36,0,0,0,3,2,15,11
"283554,b26c0006edbc59d",10,<50,638,9,9,9,9,20,0,40,0,0,0,0,0,10,9
"283554,b28f00034364eca",35,<50,823,17,21,24,25,21,0,36,0,0,0,13,8,22,13
"283554,b2d00008bf10ba8",43,<50,331,18,20,20,20,19,0,26,0,5,1,28,9,10,10
"283554,b385000f27cc37a",32,<50,667,22,26,28,28,23,0,35,0,2,2,21,18,9,6
"283554,b85c000279b93c3",10,<50,630,3,3,5,5,9,0,14,0,0,0,1,1,9,2
"283554,b9a300055cbc299",16,<50,270,13,14,14,14,12,0,20,0,0,0,15,13,1,1
"283554,bdc900005475b48",83,50-100,521,44,62,66,66,29,0,39,0,13,11,62,43,8,8
"283554,bee00000068cf46",33,<50,770,17,20,21,21,21,0,34,0,0,0,13,8,20,12
"283554,c2b2000fd74943b",15,<50,394,11,12,12,12,15,0,21,0,0,0,6,5,9,7
"283554,c2d0000d40862ba",9,<50,196,9,9,9,9,12,0,12,0,0,0,4,4,5,5
"283554,c2e100065e2db7b",63,50-100,536,28,37,39,39,19,0,39,0,2,1,32,11,29,25
"283554,cdfa000af4b3f79",7,<50,223,5,5,5,5,7,0,8,0,3,2,1,1,3,2
"283554,ce4d00010383f7c",36,<50,579,16,19,20,20,23,0,30,0,0,0,16,12,20,7
"283554,cf26000676c230c",33,<50,778,25,28,28,29,29,0,51,0,0,0,12,8,21,20
"283554,d72000091c3468",20,<50,648,9,12,12,12,17,0,35,0,0,0,9,6,11,6
"283554,d77d000f86f4ab7",19,<50,254,19,19,19,19,17,0,20,0,6,6,12,12,1,1
"283554,d875000d5ec2317",43,<50,834,28,37,38,38,31,0,62,0,25,20,17,16,1,1
"283554,d8ff000009c2a11",13,<50,320,12,12,12,12,16,0,27,0,0,0,0,0,13,12
"283554,da5f00060a0b094",13,<50,374,8,9,9,9,13,0,31,0,0,0,6,4,7,5
"283554,dcf800073f242fb",6,<50,404,4,4,5,5,5,0,14,0,0,0,0,0,6,4
"283554,ddfe00058934536",14,<50,284,13,13,13,13,13,0,14,0,1,0,8,8,5,5
"283554,de7b000153d08cb",16,<50,328,13,14,14,14,18,0,25,0,0,0,8,6,8,8
"283554,e80001f918dc6",14,<50,528,11,13,13,13,29,0,41,0,0,0,1,0,13,13
"283554,f0bc0005f1a81b5",28,<50,450,19,23,24,24,20,0,34,0,0,0,18,16,10,7
"283554,f14c00070198f9c",5,<50,198,1,1,1,1,7,0,10,0,0,0,0,0,5,1
"283554,f523000e9ce9460",5,<50,320,3,3,3,3,10,0,15,0,0,0,0,0,5,3
"283554,f601000d7af4bc3",4,<50,177,4,4,4,4,3,0,4,0,0,0,0,0,4,4
"283554,f7280005bddd2bf",5,<50,366,5,5,5,5,7,0,15,0,0,0,0,0,5,5
"283647,1006b00019276a47",41,<50,585,29,31,32,32,35,0,62,0,19,13,21,17,1,1
"283647,100b00003713f75b",27,<50,518,22,23,24,24,19,0,30,0,9,7,9,7,9,9
"283647,102a4000704b10e6",19,<50,491,19,19,19,19,16,0,31,0,2,2,3,3,14,14
"283647,1069d000c5b2a645",10,<50,324,7,9,9,9,7,0,11,0,0,0,9,8,1,1
"283647,10da20007009577c",15,<50,312,14,14,14,14,13,0,21,0,0,0,1,1,14,13
"283647,1103b000882e8c4c",10,<50,435,10,10,10,10,14,0,30,0,0,0,1,1,9,9
"283647,1106c0000e4ed06b",37,<50,855,23,27,29,29,27,0,41,0,0,0,4,0,33,27
"283647,112b200086eb7fa5",20,<50,546,17,18,18,18,19,0,26,0,1,1,14,12,5,5
"283647,116b000065f3efc3",7,<50,246,1,1,1,1,8,0,14,0,0,0,0,0,7,1
"283647,117f2000ad3f7980",32,<50,963,21,23,26,27,20,0,35,0,0,0,20,14,12,9
"283647,11b010005aed30dd",7,<50,327,0,0,0,0,7,0,12,0,0,0,0,0,7,0
"283647,11edf0004a5a230f",26,<50,907,19,20,22,23,33,0,57,0,5,2,14,12,7,6
"283647,11ff7000e1dd9ea5",13,<50,517,13,13,13,13,18,0,33,0,0,0,4,4,9,9
"283647,120b7000e2e46855",3,<50,202,3,3,3,3,4,0,14,0,0,0,0,0,3,3
"283647,12da50004c73a2e1",18,<50,906,14,14,14,15,23,0,52,0,0,0,0,0,18,14
"283647,12f570000d36fe54",39,<50,682,26,29,31,31,22,0,34,0,0,0,31,23,8,6
"283647,12fc00018e2684d",47,<50,714,29,37,42,43,31,0,57,0,14,9,18,16,15,12
"283647,1353e0006e4a8f2c",18,<50,855,13,14,14,16,25,0,53,0,0,0,8,7,10,7
"283647,1355a000f2704a7c",27,<50,908,15,23,23,23,31,0,56,0,0,0,14,12,13,11
"283647,1379b00027caedf6",9,<50,229,7,7,7,7,11,0,13,0,0,0,0,0,9,7
"283647,13a99000b38d2c92",49,<50,573,33,40,41,41,20,0,31,0,18,12,19,16,12,12
"283647,13b23000f7fe89fa",11,<50,333,7,8,8,8,11,0,19,0,0,0,0,0,11,8
"283647,13d2c00095718ed2",30,<50,569,19,21,22,22,21,0,38,0,1,1,12,8,17,12
"283647,14411000baa68603",23,<50,643,20,21,21,21,17,0,29,0,0,0,10,9,13,12
"283647,144e7000bf2c9e49",13,<50,363,8,10,10,10,11,0,17,0,0,0,2,2,11,8
"283647,146df000b18f6c76",11,<50,372,4,7,8,8,13,0,19,0,0,0,0,0,11,7
"283647,14b76000fccad15c",12,<50,425,10,11,11,11,22,0,30,0,0,0,1,0,11,11
"283647,14be7000ec31e427",22,<50,920,15,17,19,20,19,0,40,0,0,0,0,0,22,17
"283647,1517000057e4fed8",16,<50,903,9,10,11,11,16,0,54,0,0,0,0,0,16,10
"283647,151c0000985763cd",8,<50,323,6,6,6,6,8,0,10,0,0,0,3,1,5,5
"283647,156d3000a1bd84bb",38,<50,609,27,33,34,34,15,0,28,0,2,2,22,20,14,11
"283647,1587f000e031891d",16,<50,475,8,10,10,10,20,0,33,0,0,0,0,0,16,10
"283647,15cb300082edb8b1",5,<50,495,3,3,3,3,6,0,9,0,0,0,0,0,5,3
"283647,15d83000da50798a",23,<50,598,13,16,17,17,19,0,38,0,5,1,8,5,10,10
"283647,15e0f00076c19437",20,<50,720,19,19,19,19,24,0,42,0,0,0,6,6,14,13
"283647,16260009c0b1d8c",121,100-150,1000,32,47,55,61,46,0,81,0,0,0,0,0,121,47
"283647,168a8000594264ec",12,<50,393,6,7,7,7,13,0,22,0,0,0,0,0,12,7
"283647,170b3000e2e38840",33,<50,890,23,28,29,31,19,0,33,0,0,0,7,6,26,22
"283647,1711c0000b1ac121",20,<50,531,16,16,17,17,20,0,31,0,0,0,13,9,7,7
"283647,171f7000bb2f219f",47,<50,692,38,45,45,45,35,0,59,0,45,43,2,2,0,0
"283647,172320008f0f80fd",19,<50,379,9,10,10,10,20,0,38,0,0,0,3,3,16,7
"283647,17791000329b2a58",40,<50,680,26,29,31,32,25,0,46,0,0,0,7,4,33,25
"283647,177aa000cac19bc0",13,<50,394,13,13,13,13,15,0,23,0,0,0,6,6,7,7
"283647,177f00000a9633e5",18,<50,643,4,6,6,6,13,0,28,0,0,0,0,0,18,6
"283647,17890002197d807",54,50-100,915,17,29,34,40,22,0,39,0,0,0,0,0,54,29
"283647,178ed00025276450",7,<50,906,4,6,6,6,10,0,27,0,0,0,0,0,7,6
"283647,179e6000eeb04f06",12,<50,169,12,12,12,12,13,0,14,0,0,0,3,3,9,9
"283647,1817c000bacc2d47",20,<50,916,10,12,12,13,21,0,43,0,0,0,0,0,20,12
"283647,18e170005675c161",40,<50,583,23,27,27,27,19,0,38,0,1,1,38,25,1,1
"283647,18e7c000f5e57006",6,<50,237,0,1,1,1,5,0,8,0,0,0,0,0,6,1
"283647,19dbc000e5f9d6d1",6,<50,366,6,6,6,6,13,0,22,0,0,0,5,5,1,1
"283647,1a81c000c5388718",11,<50,958,7,9,11,11,16,0,66,0,0,0,0,0,11,9
"283647,1e80000a5fd6698",29,<50,684,17,22,23,24,21,0,35,0,2,1,19,14,8,7
"283647,21480000441ae92",9,<50,419,6,7,7,7,15,0,23,0,0,0,4,3,5,4
"283647,248f000b4955589",80,50-100,901,40,50,58,60,32,0,60,0,3,1,46,33,31,16
"283647,24cb000a0f48e58",11,<50,406,9,9,9,9,10,0,14,0,0,0,2,2,9,7
"283647,2944000f069ba24",29,<50,542,10,13,14,14,20,0,28,0,0,0,17,9,12,4
"283647,295d000fc4d0890",24,<50,598,20,22,22,22,21,0,34,0,4,3,12,12,8,7
"283647,2b3300049be24f7",25,<50,797,13,18,21,22,27,0,41,0,0,0,3,0,22,18
"283647,2bc500095905300",16,<50,510,15,15,15,15,21,0,33,0,1,1,6,6,9,8
"283647,2bfb000554e51c2",33,<50,798,24,29,30,31,24,0,42,0,3,2,17,15,13,12
"283647,2deb00049f6651e",19,<50,763,12,15,16,16,16,0,29,0,1,0,10,8,8,7
"283647,327e000539b3700",34,<50,855,22,28,28,30,33,0,58,0,1,1,13,10,20,17
"283647,381c000e52370a9",29,<50,502,22,25,25,25,19,0,25,0,3,2,13,10,13,13
"283647,38a00009b062b9c",125,100-150,981,70,89,97,100,61,0,117,0,0,0,23,12,102,77
"283647,3d370002b2f9a13",29,<50,418,20,20,21,21,18,0,29,0,0,0,22,16,7,4
"283647,4d2f000a6e06620",22,<50,604,18,19,19,19,20,0,31,0,0,0,15,13,7,6
"283647,4d7a0007aa218b8",10,<50,158,9,9,9,9,9,0,13,0,2,1,7,7,1,1
"283647,4d9a00011839028",26,<50,781,16,16,17,18,22,0,45,0,0,0,0,0,26,16
"283647,59d3000fea34ec3",19,<50,342,14,17,17,17,6,0,14,0,0,0,9,7,10,10
"283647,5e210004f43f4c5",94,50-100,853,40,57,62,64,32,0,61,0,49,28,43,28,2,1
"283647,5e5e0008a947fc2",34,<50,512,29,33,33,33,24,0,38,0,0,0,26,25,8,8
"283647,5f9200090dd51fc",13,<50,379,13,13,13,13,13,0,23,0,2,2,11,11,0,0
"283647,6f490004a5c369a",6,<50,220,4,5,5,5,6,0,9,0,0,0,1,1,5,4
"283647,7176000cb8dc623",43,<50,901,30,35,37,37,30,0,53,0,1,1,33,25,9,9
"283647,71b1000ea22e515",15,<50,591,10,13,14,14,23,0,53,0,3,2,5,4,7,7
"283647,7285000b0e4c341",14,<50,463,13,13,13,13,15,0,19,0,3,3,11,10,0,0
"283647,72f7000a1e6dc9a",17,<50,751,15,15,15,16,20,0,32,0,0,0,3,3,14,12
"283647,738b000582c6700",27,<50,764,23,24,26,26,26,0,44,0,7,6,15,13,5,5
"283647,746300033cbde23",23,<50,746,20,21,21,21,20,0,34,0,0,0,1,1,22,20
"283647,74a00009c1d43a9",37,<50,507,26,28,29,29,18,0,29,0,5,2,26,20,6,6
"283647,7519000c9aa870c",21,<50,847,17,19,19,20,16,0,40,0,0,0,9,8,12,11
"283647,77ad000e2e74af0",5,<50,206,3,3,3,3,5,0,10,0,0,0,0,0,5,3
"283647,786e000d12721b9",32,<50,802,22,28,28,28,13,0,32,0,0,0,3,2,29,26
"283647,8172000dd149b33",8,<50,181,7,7,7,7,6,0,14,0,0,0,2,2,6,5
"283647,81a50003ba4f5cf",10,<50,234,8,9,9,9,11,0,19,0,0,0,0,0,10,9
"283647,85f500053c0e97a",38,<50,441,21,25,27,27,21,0,37,0,0,0,1,1,37,24
"283647,8703000b80ff81d",15,<50,288,15,15,15,15,14,0,21,0,2,2,12,12,1,1
"283647,91f9000ef39d26e",37,<50,786,30,33,36,36,27,0,45,0,0,0,23,19,14,14
"283647,95b6000398fe2d7",8,<50,202,8,8,8,8,6,0,9,0,0,0,0,0,8,8
"283647,968f00061ae3c13",21,<50,287,13,15,15,15,19,0,29,0,1,1,16,10,4,4
"283647,96be000739da063",17,<50,324,11,12,12,12,12,0,18,0,0,0,7,3,10,9
"283647,97e2000590a4e31",26,<50,705,16,21,21,22,17,0,27,0,0,0,9,6,17,15
"283647,9863000c06529f0",38,<50,474,23,28,29,29,30,0,48,0,0,0,2,0,36,28
"283647,9be500032829b43",27,<50,519,21,23,23,23,17,0,25,0,0,0,19,15,8,8
"283647,9c220005e89c0eb",13,<50,439,13,13,13,13,10,0,28,0,8,8,5,5,0,0
"283647,9c57000bbf32069",126,100-150,861,46,75,96,98,34,0,60,0,3,2,91,45,32,28
"283647,9e18000ac0129e5",45,<50,932,30,31,35,38,24,0,33,0,0,0,31,19,14,12
"283647,9e7f0009164c046",8,<50,152,7,7,7,7,11,0,14,0,0,0,7,6,1,1
"283647,a168000998a121f",16,<50,665,10,12,12,12,17,0,27,0,0,0,6,6,10,6
"283647,ac1200040319ac1",6,<50,103,5,5,5,5,7,0,8,0,0,0,0,0,6,5
"283647,ac5a00061df7c1e",11,<50,242,4,4,4,4,7,0,10,0,0,0,0,0,11,4
"283647,b1b90002b68c4fd",24,<50,653,16,17,19,19,20,0,39,0,0,0,9,5,15,12
"283647,b67b00077b2391f",8,<50,362,5,5,6,6,9,0,17,0,0,0,1,0,7,5
"283647,b71200031068c38",9,<50,226,8,8,8,8,14,0,21,0,0,0,0,0,9,8
"283647,c25200085cda0dc",34,<50,680,28,29,31,31,24,0,39,0,7,6,23,19,4,4
"283647,c2880009d513a9f",16,<50,552,13,13,14,14,17,0,30,0,0,0,5,4,11,9
"283647,c71f000900c5dac",15,<50,253,7,7,7,7,14,0,18,0,0,0,0,0,15,7
"283647,c9a0000cea37c12",23,<50,617,17,18,20,20,20,0,39,0,1,0,10,8,12,10
"283647,d040000207ff22c",31,<50,744,21,24,27,27,22,0,42,0,1,0,19,14,11,10
"283647,d331000f4087b45",11,<50,367,7,8,8,8,14,0,19,0,0,0,0,0,11,8
"283647,d51a0009ed8861b",59,50-100,740,23,34,43,44,19,0,37,0,0,0,13,2,46,32
"283647,dd52000aecd7fc2",11,<50,698,9,10,10,10,18,0,36,0,0,0,6,5,5,5
"283647,ddf800093856de5",8,<50,349,5,5,5,5,8,0,10,0,0,0,0,0,8,5
"283647,e7fd00021a2daf4",23,<50,900,15,17,18,18,25,0,45,0,0,0,14,9,9,8
"283647,e927000545081bf",39,<50,375,35,35,35,35,23,0,35,0,7,5,30,29,2,1
"283647,e9e400077841e3f",21,<50,317,18,20,20,20,26,0,38,0,0,0,21,20,0,0
"283647,ecbe000f2ecfbe0",64,50-100,986,43,55,58,60,26,0,36,0,3,3,44,35,17,17
"283647,ee0d00086ee6f84",53,50-100,820,38,42,47,47,36,0,56,0,4,3,39,31,10,8
"283647,f000000d969484d",11,<50,260,3,5,5,5,12,0,21,0,0,0,4,4,7,1
"283647,f05f00004e8ba4b",17,<50,560,16,16,16,16,18,0,24,0,0,0,10,10,7,6
"283647,f31d000e0fb291e",21,<50,895,16,20,21,21,18,0,33,0,0,0,14,14,7,6
"283647,f538000940adf4b",35,<50,831,25,30,31,31,30,0,57,0,2,2,23,18,10,10
"283647,ffd50006c16885a",10,<50,613,8,8,8,8,18,0,29,0,0,0,0,0,10,8
"283991,1000649b6ba2",16,<50,444,13,15,15,15,15,0,20,0,0,0,10,9,6,6
"283991,10d8a0001cd38355",4,<50,132,0,0,0,0,5,0,8,0,0,0,0,0,4,0
"283991,110f6000d90b126e",12,<50,293,8,11,11,11,9,0,16,0,0,0,0,0,12,11
"283991,123be000c9196502",20,<50,694,17,17,17,17,16,0,34,0,0,0,0,0,20,17
"283991,129220009f35c5db",32,<50,789,23,27,29,29,25,0,43,0,0,0,20,16,12,11
"283991,12dec00005b9daf8",6,<50,951,5,5,5,6,13,0,36,0,0,0,2,1,4,4
"283991,13a8b000f009d687",17,<50,315,10,11,11,11,14,0,18,0,9,5,7,5,1,1
"283991,13af000041636386",7,<50,402,0,0,0,0,6,0,12,0,0,0,0,0,7,0
"283991,13c10000a908fcb5",6,<50,424,6,6,6,6,11,0,23,0,0,0,1,1,5,5
"283991,142d9000a3d8c52f",10,<50,650,9,9,10,10,15,0,27,0,1,1,5,4,4,4
"283991,146bb000f963cf2d",10,<50,616,5,7,7,7,11,0,23,0,0,0,3,2,7,5
"283991,14766000958569e6",16,<50,935,6,7,7,7,24,0,55,0,5,0,7,4,4,3
"283991,148ec000da593d9f",28,<50,698,22,25,25,25,35,0,47,0,0,0,23,20,5,5
"283991,14cd900091e526fe",11,<50,744,8,11,11,11,13,0,27,0,0,0,2,2,9,9
"283991,153c9000b5858895",11,<50,338,10,10,10,10,10,0,12,0,0,0,1,1,10,9
"283991,154a10004dbbbb8c",30,<50,824,21,25,26,28,22,0,49,0,2,1,19,15,9,9
"283991,154f80008f1c8c2b",19,<50,582,16,16,16,16,15,0,26,0,5,5,12,9,2,2
"283991,1553d000d15d3dd1",16,<50,579,14,15,15,15,18,0,32,0,0,0,7,7,9,8
"283991,15618000d675aced",18,<50,411,13,16,16,16,13,0,28,0,5,4,10,9,3,3
"283991,1567f000af51a624",26,<50,408,19,21,23,23,24,0,47,0,0,0,8,5,18,16
"283991,15853000783309ba",47,<50,874,31,39,39,40,24,0,35,0,1,1,40,33,6,5
"283991,15863000b072f728",37,<50,558,19,24,26,26,15,0,23,0,0,0,18,8,19,16
"283991,15e0a000d279db72",57,50-100,865,29,38,41,41,30,0,47,0,17,8,34,26,6,4
"283991,15f070003f6d0c9b",22,<50,806,19,20,20,20,24,0,33,0,0,0,3,3,19,17
"283991,15f7b000ecd76f5b",32,<50,907,21,25,26,26,27,0,47,0,0,0,20,14,12,11
"283991,15fdf000a967e048",25,<50,839,16,17,19,20,14,0,28,0,0,0,8,3,17,14
"283991,1606c0002fc49c31",64,50-100,934,35,44,50,52,25,0,50,0,4,2,48,33,12,9
"283991,160f5000cd2ba022",15,<50,606,10,11,12,12,11,0,21,0,0,0,3,3,12,8
"283991,16300059c41ce6",64,50-100,817,48,55,56,56,38,0,54,0,6,6,58,49,0,0
"283991,163a10008fcaef50",23,<50,901,14,15,16,16,19,0,36,0,0,0,13,10,10,5
"283991,163d2000adad8279",7,<50,185,6,6,6,6,7,0,9,0,0,0,0,0,7,6
"283991,165350004ad0e151",20,<50,320,19,20,20,20,18,0,29,0,11,11,9,9,0,0
"283991,1655b000af56dac6",38,<50,809,23,26,32,33,26,0,41,0,1,1,23,13,14,12
"283991,165d80009a09a757",9,<50,411,7,7,7,7,11,0,18,0,0,0,8,7,1,0
"283991,167ca0005c98d9b2",16,<50,466,15,15,15,15,15,0,22,0,0,0,10,9,6,6
"283991,167d5000236d8ab8",26,<50,595,18,19,20,20,21,0,35,0,5,3,13,8,8,8
"283991,1684d000949f0eeb",33,<50,494,7,10,13,13,18,0,28,0,0,0,11,3,22,7
"283991,16866000bbe9182b",8,<50,200,8,8,8,8,8,0,8,0,0,0,0,0,8,8
"283991,1688f0008577cf40",41,<50,729,30,35,36,37,21,0,32,0,0,0,24,20,17,15
"283991,16a7500004388508",49,<50,744,23,34,36,37,25,0,46,0,3,0,30,20,16,14
"283991,16c5f0008abc9265",19,<50,553,9,13,14,14,20,0,25,0,0,0,0,0,19,13
"283991,16df9000aaa9d626",36,<50,797,28,30,31,31,23,0,51,0,5,3,23,19,8,8
"283991,17185000b6561b4e",42,<50,728,22,29,34,34,27,0,45,0,4,0,17,11,21,18
"283991,17200092575b29",22,<50,817,19,20,20,20,28,0,43,0,0,0,17,16,5,4
"283991,172af0007368954c",26,<50,434,23,23,23,23,15,0,31,0,19,16,7,7,0,0
"283991,172c00005ca9ecd0",26,<50,590,23,23,24,24,21,0,32,0,0,0,22,19,4,4
"283991,174530007fc28605",35,<50,835,26,28,31,32,23,0,33,0,1,0,28,22,6,6
"283991,1748d0002306f620",8,<50,260,6,6,6,6,8,0,12,0,0,0,5,5,3,1
"283991,1751b000c7cfc785",26,<50,480,13,14,15,15,16,0,25,0,0,0,5,0,21,14
"283991,1757a0003defa14a",9,<50,821,6,6,6,6,15,0,24,0,0,0,0,0,9,6
"283991,178ad000b6d5fc2e",32,<50,894,24,24,25,25,25,0,44,0,2,2,23,17,7,5
"283991,180750005a07b3cd",16,<50,913,11,13,14,14,27,0,62,0,0,0,3,2,13,11
"283991,187830000d5ebe3f",12,<50,332,12,12,12,12,19,0,30,0,0,0,1,1,11,11
"283991,187dd000176c4305",14,<50,660,13,13,13,13,19,0,27,0,0,0,10,9,4,4
"283991,18e8300084c4a377",18,<50,551,17,17,18,18,20,0,27,0,1,1,5,5,12,11
"283991,18ea0000744da326",9,<50,274,7,7,7,7,13,0,21,0,6,4,2,2,1,1
"283991,18ef20002a8e3bee",28,<50,718,19,20,22,25,19,0,33,0,0,0,7,5,21,15
"283991,18fcf000712527cf",18,<50,643,5,11,13,13,25,0,36,0,0,0,3,1,15,10
"283991,19245000e737238e",16,<50,911,14,15,15,16,25,0,46,0,0,0,9,8,7,7
"283991,193b700053a63244",31,<50,811,7,11,13,13,19,0,30,0,0,0,13,8,18,3
"283991,193fd00040d808fe",28,<50,849,20,23,24,24,37,0,61,0,11,8,17,15,0,0
"283991,194e4000d5dd8ea1",19,<50,648,12,13,15,15,19,0,33,0,0,0,9,7,10,6
"283991,1953b000b8b000b9",37,<50,640,30,31,31,31,25,0,47,0,4,2,28,24,5,5
"283991,1954c000810ff39f",26,<50,780,16,22,24,24,25,0,47,0,0,0,1,1,25,21
"283991,19782000b4949fce",21,<50,331,14,14,14,14,12,0,24,0,14,8,6,6,1,0
"283991,1978f0000ffca8e4",17,<50,488,16,16,17,17,16,0,29,0,0,0,13,12,4,4
"283991,197fe0008549d9d2",37,<50,466,31,32,33,33,25,0,37,0,0,0,31,27,6,5
"283991,19837000c0abe40c",21,<50,665,17,18,18,18,17,0,27,0,5,4,15,14,1,0
"283991,19a440007f9c7dc5",41,<50,903,31,36,36,36,23,0,45,0,0,0,29,26,12,10
"283991,19acf0003f53e3dc",7,<50,159,4,5,5,5,7,0,10,0,0,0,0,0,7,5
"283991,19b10000bf0db581",20,<50,479,14,16,17,17,15,0,23,0,1,1,17,13,2,2
"283991,19b2000071c405ef",33,<50,592,23,25,30,30,23,0,38,0,10,8,15,11,8,6
"283991,19c7f0004a1f6870",10,<50,316,10,10,10,10,15,0,22,0,0,0,5,5,5,5
"283991,19f11000eb408242",37,<50,764,18,20,23,24,27,0,36,0,1,1,22,12,14,7
"283991,1a31c0000fbae1d9",6,<50,308,4,5,5,5,11,0,16,0,0,0,0,0,6,5
"283991,1a3850004a210574",27,<50,993,19,21,22,25,31,0,66,0,0,0,21,15,6,6
"283991,1a423000741c9c48",23,<50,717,19,20,21,21,24,0,39,0,0,0,10,10,13,10
"283991,1a6e0008c8c9a3f",153,150-300,763,64,93,106,108,41,0,59,0,115,61,38,32,0,0
"283991,1a9370007e848449",28,<50,672,19,22,23,23,20,0,31,0,10,5,11,10,7,7
"283991,1a9a80000caf5c49",21,<50,862,18,19,19,19,26,0,43,0,3,3,16,14,2,2
"283991,1ac38000278d835d",22,<50,438,11,12,12,12,19,0,25,0,9,8,3,3,10,1
"283991,1ac7f00019f2801a",31,<50,513,29,30,30,30,24,0,38,0,16,15,14,14,1,1
"283991,1ace5000131780c8",24,<50,733,16,18,18,19,20,0,33,0,2,2,13,9,9,7
"283991,1ad400009d987ed3",50,50-100,827,38,40,43,43,23,0,34,0,15,11,31,27,4,2
"283991,1ad9b000a8415768",11,<50,684,9,9,10,10,13,0,18,0,0,0,2,2,9,7
"283991,1b1450009edc5cba",25,<50,494,14,17,18,18,24,0,39,0,0,0,0,0,25,17
"283991,1b175000ff19869f",16,<50,499,13,14,15,15,16,0,28,0,0,0,14,12,2,2
"283991,1b21d000108ab46f",19,<50,453,16,17,17,17,16,0,29,0,0,0,18,16,1,1
"283991,1b22e00004c40a10",33,<50,373,28,28,28,28,20,0,29,0,16,15,17,13,0,0
"283991,1b312000042a4331",24,<50,660,18,20,21,22,19,0,34,0,0,0,8,5,16,15
"283991,1b33600094d3b63c",14,<50,245,11,11,11,11,7,0,17,0,14,11,0,0,0,0
"283991,1b4d6000db871015",14,<50,542,8,10,11,11,14,0,25,0,0,0,0,0,14,10
"283991,1b5000750bc395",25,<50,810,12,15,18,19,28,0,50,0,0,0,12,8,13,7
"283991,1b86a0003db03d73",45,<50,464,29,32,33,33,27,0,32,0,15,5,28,26,2,1
"283991,1b87e000499146f7",25,<50,756,12,14,15,15,27,0,50,0,12,6,13,8,0,0
"283991,1b91600007576e9b",12,<50,365,11,11,11,11,12,0,19,0,3,2,6,6,3,3
"283991,1b975000add88ce2",24,<50,524,15,17,18,18,27,0,41,0,0,0,0,0,24,17
"283991,1bb450005349117c",5,<50,98,5,5,5,5,7,0,7,0,0,0,1,1,4,4
"283991,1c0e60007f7d055d",4,<50,251,3,3,3,3,6,0,11,0,0,0,0,0,4,3
"283991,1c1e000fee0d9e1",20,<50,668,18,18,18,18,19,0,33,0,0,0,7,6,13,12
"283991,1c4f000025787dac",15,<50,424,10,11,11,11,16,0,21,0,0,0,10,7,5,4
"283991,1c514000592d4b69",42,<50,360,21,25,27,27,17,0,35,0,0,0,28,14,14,11
"283991,1cca80002f1491d1",3,<50,40,3,3,3,3,2,0,4,0,0,0,0,0,3,3
"283991,1cd9d000f637cdfb",24,<50,335,20,20,20,20,22,0,33,0,2,2,21,18,1,0
"283991,1cdb90002bd9666b",34,<50,766,25,29,29,30,31,0,45,0,6,5,26,23,2,1
"283991,1cddc000c66ef055",26,<50,480,17,17,20,20,18,0,27,0,0,0,18,10,8,7
"283991,1cde6000c5da2f64",5,<50,500,1,3,3,3,12,0,26,0,0,0,0,0,5,3
"283991,1cfb7000101b1004",22,<50,453,19,21,21,21,17,0,33,0,11,10,10,10,1,1
"283991,1d05600069959a3f",14,<50,684,12,12,13,13,13,0,34,0,0,0,8,8,6,4
"283991,1d21d000108029ed",33,<50,578,31,31,31,31,23,0,37,0,13,12,20,19,0,0
"283991,1d59600022613523",26,<50,916,11,15,16,16,32,0,60,0,0,0,25,15,1,0
"283991,1d98c0007418cf79",29,<50,548,16,18,19,19,14,0,29,0,0,0,12,9,17,9
"283991,1d9ec000ca532b66",28,<50,420,26,26,26,26,21,0,32,0,0,0,28,26,0,0
"283991,1def7000a6144537",8,<50,225,7,7,7,7,8,0,11,0,2,2,4,3,2,2
"283991,1e149000791dd957",25,<50,368,11,14,14,14,13,0,32,0,5,4,10,3,10,7
"283991,1e1e50003557bbf2",20,<50,438,11,11,12,12,11,0,23,0,2,0,15,10,3,1
"283991,1e225000ebb56e11",27,<50,667,21,21,22,22,25,0,48,0,0,0,26,20,1,1
"283991,1e45d00048184e9f",7,<50,351,6,6,6,6,11,0,19,0,0,0,0,0,7,6
