image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000244_00001_d_0000001,46,<50,911,34,38,40,40,2,0,18,0,29,0,39,31,7,7,0,0
0000244_00500_d_0000002,32,<50,985,17,21,26,26,5,0,13,0,27,0,28,17,4,4,0,0
0000244_01000_d_0000003,122,100-150,1000,36,50,57,63,13,1,25,0,36,0,114,44,8,6,0,0
0000244_01500_d_0000004,96,50-100,1000,49,65,68,71,6,0,15,0,44,0,92,61,4,4,0,0
0000244_02000_d_0000005,129,100-150,1000,49,68,73,74,6,0,25,0,51,0,122,62,7,6,0,0
0000244_02500_d_0000006,113,100-150,1000,44,61,73,77,16,0,21,0,43,0,102,52,11,9,0,0
0000244_03000_d_0000007,44,<50,960,29,36,37,37,1,0,14,0,25,0,39,31,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,40,60,77,91,31,0,18,0,53,0,129,51,17,9,0,0
0000244_04000_d_0000009,56,50-100,1000,29,38,42,45,7,1,30,0,71,0,41,28,13,8,2,2
0000244_04400_d_0000010,101,100-150,1000,55,73,83,85,12,2,37,0,81,0,78,51,22,22,1,0
0000244_04900_d_0000011,106,100-150,1000,65,89,98,100,11,0,39,0,81,0,73,56,33,33,0,0
0000244_05400_d_0000012,90,50-100,1000,54,64,72,75,11,0,25,0,58,0,78,52,12,12,0,0
0000244_05900_d_0000013,66,50-100,1000,36,43,46,46,3,0,15,0,29,0,65,42,1,1,0,0
0000244_06388_d_0000014,46,<50,735,27,30,32,34,4,0,4,0,15,0,46,30,0,0,0,0
0000249_00001_d_0000001,80,50-100,1000,38,44,46,46,2,0,20,0,42,0,72,38,8,6,0,0
0000249_00235_d_0000002,85,50-100,838,46,52,57,60,8,1,28,0,36,0,71,40,14,12,0,0
0000249_00603_d_0000003,48,<50,675,27,32,33,33,1,0,19,0,25,0,45,29,3,3,0,0
0000249_01100_d_0000004,27,<50,773,22,24,24,24,0,0,7,0,21,0,23,20,4,4,0,0
0000249_01514_d_0000005,51,50-100,1000,35,40,43,44,4,0,24,0,42,0,36,26,15,14,0,0
0000249_01635_d_0000006,80,50-100,1000,33,38,44,47,9,0,19,0,38,0,71,30,9,8,0,0
0000249_02073_d_0000007,67,50-100,921,27,35,42,46,11,1,12,0,26,0,61,31,6,4,0,0
0000249_02468_d_0000008,18,<50,471,8,10,10,10,0,0,4,0,13,0,11,7,7,3,0,0
0000249_02900_d_0000009,101,100-150,1000,48,68,80,82,14,0,25,0,56,0,89,56,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,54,70,74,78,8,1,30,0,57,0,79,57,13,13,0,0
0000249_03900_d_0000011,85,50-100,1000,34,45,54,57,12,1,21,0,43,0,73,34,12,11,0,0
0000253_00001_d_0000001,106,100-150,490,34,59,72,72,13,0,0,0,1,0,106,59,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,49,58,64,68,10,1,29,0,60,0,76,47,11,8,3,3
0000256_02173_d_0000030,47,<50,1000,27,31,35,38,7,0,13,0,37,0,28,19,16,9,3,3
0000263_02401_d_0000179,17,<50,434,16,16,17,17,1,0,15,0,19,0,6,5,6,6,5,5
0000269_00001_d_0000348,128,100-150,1000,56,63,65,68,5,1,37,0,57,0,106,42,21,20,1,1
0000269_00201_d_0000349,47,<50,1000,42,44,47,47,3,0,43,0,59,0,27,24,20,20,0,0
0000269_00601_d_0000351,93,50-100,1000,53,69,74,75,6,0,51,0,81,0,72,50,21,19,0,0
0000271_00001_d_0000374,58,50-100,1000,37,44,46,50,6,0,22,0,50,0,39,29,17,13,2,2
0000271_00201_d_0000375,75,50-100,1000,45,59,63,66,7,0,39,0,83,0,48,36,27,23,0,0
0000271_00401_d_0000376,25,<50,954,14,18,18,20,2,0,16,0,25,0,16,10,8,7,1,1
0000271_00601_d_0000377,79,50-100,1000,43,55,57,59,4,1,39,0,68,0,61,42,15,12,3,1
0000271_00801_d_0000378,63,50-100,1000,34,40,42,48,8,0,36,0,66,0,48,29,15,11,0,0
0000271_01201_d_0000379,59,50-100,1000,33,42,46,48,6,0,22,0,48,0,36,25,21,15,2,2
0000271_01401_d_0000380,55,50-100,1000,38,45,47,49,4,0,33,0,63,0,36,27,17,16,2,2
0000271_01601_d_0000381,48,<50,1000,28,32,35,37,5,0,26,0,50,0,34,21,13,10,1,1
0000271_02401_d_0000385,84,50-100,1000,37,49,55,57,8,2,26,0,50,0,58,30,25,19,1,0
0000271_02601_d_0000386,79,50-100,1000,41,56,62,65,9,0,37,0,76,0,51,30,23,21,5,5
0000271_03001_d_0000387,56,50-100,1000,37,42,46,47,5,1,28,0,61,0,44,31,10,9,2,2
0000271_03801_d_0000391,57,50-100,1000,41,43,43,44,1,0,29,0,45,0,41,27,16,16,0,0
0000271_04401_d_0000394,86,50-100,1000,47,60,63,67,7,1,36,0,58,0,60,41,24,18,2,1
0000271_04801_d_0000396,50,50-100,1000,35,39,40,42,3,0,21,0,44,0,33,25,17,14,0,0
0000271_05001_d_0000397,90,50-100,1000,39,53,59,60,7,1,26,0,50,0,78,45,11,8,1,0
0000271_05201_d_0000398,70,50-100,1000,46,52,53,55,3,0,34,0,56,0,44,32,24,19,2,1
0000271_05401_d_0000399,71,50-100,1000,37,40,46,48,8,0,37,0,50,0,50,26,17,11,4,3
0000271_05601_d_0000400,86,50-100,992,46,59,63,66,7,0,33,0,47,0,67,42,17,15,2,2
